dt,uV
49.995,-1.5860001
50.0,-1.603
50.004997,-1.616
50.01,-1.6240001
50.015,-1.6290001
50.02,-1.6320001
50.024998,-1.6330001
50.03,-1.6330001
50.035,-1.631
50.039997,-1.6290001
50.045,-1.628
50.05,-1.6250001
50.055,-1.6200001
50.059998,-1.613
50.065,-1.6060001
50.07,-1.6020001
50.075,-1.598
50.079998,-1.5960001
50.085,-1.5960001
50.09,-1.598
50.094997,-1.598
50.1,-1.595
50.105,-1.59
50.11,-1.5870001
50.114998,-1.588
50.12,-1.5920001
50.125,-1.5960001
50.129997,-1.6
50.135,-1.6010001
50.14,-1.5990001
50.145,-1.595
50.149998,-1.5890001
50.155,-1.582
50.16,-1.575
50.164997,-1.572
50.17,-1.5740001
50.175,-1.58
50.18,-1.5840001
50.184998,-1.5840001
50.19,-1.582
50.195,-1.5810001
50.2,-1.5810001
50.204998,-1.5810001
50.21,-1.577
50.215,-1.57
50.219997,-1.5630001
50.225,-1.5600001
50.23,-1.562
50.235,-1.565
50.239998,-1.57
50.245,-1.572
50.25,-1.5710001
50.254997,-1.567
50.26,-1.5640001
50.265,-1.565
50.27,-1.5660001
50.274998,-1.5640001
50.28,-1.557
50.285,-1.5500001
50.289997,-1.549
50.295,-1.552
50.3,-1.5550001
50.305,-1.5550001
50.309998,-1.554
50.315,-1.552
50.32,-1.5500001
50.325,-1.549
50.329998,-1.5500001
50.335,-1.5560001
50.34,-1.565
50.344997,-1.5710001
50.35,-1.5730001
50.355,-1.5740001
50.36,-1.5740001
50.364998,-1.5730001
50.37,-1.567
50.375,-1.5610001
50.379997,-1.5580001
50.385,-1.5600001
50.39,-1.562
50.395,-1.5610001
50.399998,-1.5600001
50.405,-1.5610001
50.41,-1.5630001
50.414997,-1.5610001
50.42,-1.5510001
50.425,-1.5370001
50.43,-1.524
50.434998,-1.516
50.44,-1.514
50.445,-1.5170001
50.45,-1.5250001
50.454998,-1.534
50.46,-1.539
50.465,-1.5380001
50.469997,-1.5330001
50.475,-1.534
50.48,-1.5430001
50.485,-1.5550001
50.489998,-1.562
50.495,-1.562
50.5,-1.559
50.504997,-1.5580001
50.51,-1.5580001
50.515,-1.557
50.52,-1.554
50.524998,-1.552
50.53,-1.552
50.535,-1.552
50.539997,-1.5510001
50.545,-1.547
50.55,-1.5450001
50.555,-1.5350001
50.559998,-1.4840001
50.565,-1.3570001
50.57,-1.1780001
50.575,-1.052
50.579998,-1.102
50.585,-1.348
50.59,-1.6550001
50.594997,-1.8390001
50.6,-1.8230001
50.605,-1.6860001
50.61,-1.5640001
50.614998,-1.521
50.62,-1.524
50.625,-1.5220001
50.629997,-1.5090001
50.635,-1.5040001
50.64,-1.5100001
50.645,-1.5100001
50.649998,-1.4970001
50.655,-1.4840001
50.66,-1.4820001
50.664997,-1.485
50.67,-1.48
50.675,-1.473
50.68,-1.4740001
50.684998,-1.4820001
50.69,-1.4870001
50.695,-1.4820001
50.7,-1.4720001
50.704998,-1.463
50.71,-1.4530001
50.715,-1.4410001
50.719997,-1.429
50.725,-1.419
50.73,-1.4130001
50.735,-1.4080001
50.739998,-1.4030001
50.745,-1.3970001
50.75,-1.388
50.754997,-1.3750001
50.76,-1.358
50.765,-1.3390001
50.77,-1.3230001
50.774998,-1.3060001
50.78,-1.2870001
50.785,-1.2670001
50.789997,-1.248
50.795,-1.2360001
50.8,-1.2270001
50.805,-1.22
50.809998,-1.2110001
50.815,-1.2040001
50.82,-1.202
50.825,-1.2090001
50.829998,-1.2240001
50.835,-1.246
50.84,-1.273
50.844997,-1.302
50.85,-1.3310001
50.855,-1.3570001
50.86,-1.381
50.864998,-1.4020001
50.87,-1.416
50.875,-1.422
50.879997,-1.422
50.885,-1.4230001
50.89,-1.429
50.895,-1.437
50.899998,-1.4440001
50.905,-1.4440001
50.91,-1.439
50.914997,-1.434
50.92,-1.432
50.925,-1.4310001
50.93,-1.4300001
50.934998,-1.429
50.94,-1.4250001
50.945,-1.417
50.95,-1.4070001
50.954998,-1.399
50.96,-1.3980001
50.965,-1.4030001
50.969997,-1.4070001
50.975,-1.4080001
50.98,-1.4070001
50.985,-1.409
50.989998,-1.409
50.995,-1.4050001
51.0,-1.399
51.004997,-1.3970001
51.01,-1.4020001
51.015,-1.4080001
51.02,-1.411
51.024998,-1.409
51.03,-1.4070001
51.035,-1.409
51.039997,-1.414
51.045,-1.417
51.05,-1.4180001
51.055,-1.4150001
51.059998,-1.4130001
51.065,-1.4130001
51.07,-1.416
51.075,-1.4200001
51.079998,-1.424
51.085,-1.424
51.09,-1.4200001
51.094997,-1.414
51.1,-1.4100001
51.105,-1.411
51.11,-1.4150001
51.114998,-1.417
51.12,-1.4150001
51.125,-1.411
51.129997,-1.409
51.135,-1.411
51.14,-1.4130001
51.145,-1.4120001
51.149998,-1.4100001
51.155,-1.4100001
51.16,-1.414
51.164997,-1.417
51.17,-1.4130001
51.175,-1.4050001
51.18,-1.399
51.184998,-1.3970001
51.19,-1.3970001
51.195,-1.394
51.199997,-1.3900001
51.204998,-1.3900001
51.21,-1.3950001
51.215,-1.3980001
51.219997,-1.393
51.225,-1.3800001
51.23,-1.3700001
51.235,-1.365
51.239998,-1.3610001
51.245,-1.355
51.25,-1.353
51.254997,-1.3610001
51.26,-1.3750001
51.265,-1.3800001
51.27,-1.3690001
51.274998,-1.355
51.28,-1.3560001
51.285,-1.376
51.289997,-1.3970001
51.295,-1.4050001
51.3,-1.4000001
51.305,-1.3950001
51.309998,-1.394
51.315,-1.393
51.32,-1.388
51.324997,-1.3820001
51.329998,-1.3800001
51.335,-1.3840001
51.34,-1.3900001
51.344997,-1.394
51.35,-1.394
51.355,-1.394
51.36,-1.393
51.364998,-1.371
51.37,-1.2900001
51.375,-1.1350001
51.379997,-0.97
51.385,-0.92100006
51.39,-1.0730001
51.395,-1.368
51.399998,-1.6320001
51.405,-1.7170001
51.41,-1.6300001
51.414997,-1.491
51.42,-1.4050001
51.425,-1.3820001
51.43,-1.373
51.434998,-1.3570001
51.44,-1.3460001
51.445,-1.353
51.449997,-1.363
51.454998,-1.36
51.46,-1.3470001
51.465,-1.34
51.469997,-1.3410001
51.475,-1.338
51.48,-1.3260001
51.485,-1.3160001
51.489998,-1.315
51.495,-1.319
51.5,-1.3210001
51.504997,-1.3160001
51.51,-1.3080001
51.515,-1.3010001
51.52,-1.294
51.524998,-1.289
51.53,-1.2870001
51.535,-1.2880001
51.539997,-1.2850001
51.545,-1.276
51.55,-1.266
51.555,-1.261
51.559998,-1.258
51.565,-1.2490001
51.57,-1.228
51.574997,-1.2010001
51.579998,-1.1810001
51.585,-1.171
51.59,-1.1650001
51.594997,-1.1520001
51.6,-1.1320001
51.605,-1.1140001
51.61,-1.103
51.614998,-1.098
51.62,-1.095
51.625,-1.095
51.629997,-1.102
51.635,-1.1170001
51.64,-1.136
51.645,-1.159
51.649998,-1.1860001
51.655,-1.217
51.66,-1.25
51.664997,-1.2780001
51.67,-1.3000001
51.675,-1.315
51.68,-1.3260001
51.684998,-1.33
51.69,-1.3280001
51.695,-1.3240001
51.699997,-1.3230001
51.704998,-1.3280001
51.71,-1.337
51.715,-1.345
51.719997,-1.35
51.725,-1.3520001
51.73,-1.353
51.735,-1.3560001
51.739998,-1.3570001
51.745,-1.3560001
51.75,-1.355
51.754997,-1.3560001
51.76,-1.3560001
51.765,-1.355
51.77,-1.3510001
51.774998,-1.3440001
51.78,-1.34
51.785,-1.338
51.789997,-1.338
51.795,-1.3390001
51.8,-1.343
51.805,-1.348
51.809998,-1.355
51.815,-1.36
51.82,-1.3640001
51.824997,-1.365
51.829998,-1.3640001
51.835,-1.3620001
51.84,-1.3610001
51.844997,-1.36
51.85,-1.3590001
51.855,-1.3590001
51.86,-1.3590001
51.864998,-1.3620001
51.87,-1.365
51.875,-1.3670001
51.879997,-1.365
51.885,-1.3640001
51.89,-1.365
51.895,-1.368
51.899998,-1.371
51.905,-1.3720001
51.91,-1.3690001
51.914997,-1.365
51.92,-1.3610001
51.925,-1.3610001
51.93,-1.366
51.934998,-1.3740001
51.94,-1.3790001
51.945,-1.378
51.949997,-1.373
51.954998,-1.365
51.96,-1.355
51.965,-1.3470001
51.969997,-1.3410001
51.975,-1.342
51.98,-1.3490001
51.985,-1.3570001
51.989998,-1.36
51.995,-1.358
52.0,-1.358
52.004997,-1.3620001
52.01,-1.368
52.015,-1.371
52.02,-1.3720001
52.024998,-1.376
52.03,-1.386
52.035,-1.3950001
52.039997,-1.3970001
52.045,-1.394
52.05,-1.391
52.055,-1.3920001
52.059998,-1.3950001
52.065,-1.401
52.07,-1.4080001
52.074997,-1.4130001
52.079998,-1.4120001
52.085,-1.411
52.09,-1.411
52.094997,-1.3840001
52.1,-1.276
52.105,-1.0830001
52.11,-0.90400004
52.114998,-0.901
52.12,-1.141
52.125,-1.4990001
52.129997,-1.7520001
52.135,-1.774
52.14,-1.6330001
52.145,-1.491
52.149998,-1.434
52.155,-1.4310001
52.16,-1.4230001
52.164997,-1.399
52.17,-1.3850001
52.175,-1.389
52.18,-1.393
52.184998,-1.3870001
52.19,-1.383
52.195,-1.388
52.199997,-1.394
52.204998,-1.388
52.21,-1.376
52.215,-1.3700001
52.219997,-1.371
52.225,-1.3700001
52.23,-1.363
52.235,-1.355
52.239998,-1.3560001
52.245,-1.3610001
52.25,-1.3620001
52.254997,-1.3590001
52.26,-1.353
52.265,-1.3470001
52.27,-1.3390001
52.274998,-1.327
52.28,-1.3130001
52.285,-1.299
52.289997,-1.2880001
52.295,-1.2750001
52.3,-1.2590001
52.305,-1.2420001
52.309998,-1.2260001
52.315,-1.2060001
52.32,-1.182
52.324997,-1.154
52.329998,-1.1340001
52.335,-1.128
52.34,-1.133
52.344997,-1.136
52.35,-1.133
52.355,-1.1270001
52.36,-1.13
52.364998,-1.149
52.37,-1.182
52.375,-1.2190001
52.379997,-1.2520001
52.385,-1.2770001
52.39,-1.297
52.395,-1.317
52.399998,-1.3360001
52.405,-1.3540001
52.41,-1.3670001
52.414997,-1.3770001
52.42,-1.3870001
52.425,-1.396
52.43,-1.4020001
52.434998,-1.401
52.44,-1.3970001
52.445,-1.3950001
52.449997,-1.3950001
52.454998,-1.3970001
52.46,-1.396
52.465,-1.393
52.469997,-1.3900001
52.475,-1.388
52.48,-1.391
52.485,-1.3950001
52.489998,-1.3980001
52.495,-1.3980001
52.5,-1.3980001
52.504997,-1.3980001
52.51,-1.3980001
52.515,-1.3970001
52.52,-1.3970001
52.524998,-1.3980001
52.53,-1.4030001
52.535,-1.4080001
52.539997,-1.4100001
52.545,-1.411
52.55,-1.411
52.555,-1.4130001
52.559998,-1.414
52.565,-1.4130001
52.57,-1.4130001
52.574997,-1.414
52.579998,-1.416
52.585,-1.419
52.59,-1.4200001
52.594997,-1.4180001
52.6,-1.4130001
52.605,-1.4070001
52.61,-1.4070001
52.614998,-1.4150001
52.62,-1.4260001
52.625,-1.434
52.629997,-1.437
52.635,-1.4350001
52.64,-1.429
52.645,-1.419
52.649998,-1.4100001
52.655,-1.406
52.66,-1.4100001
52.664997,-1.4180001
52.67,-1.4230001
52.675,-1.4230001
52.68,-1.4200001
52.684998,-1.419
52.69,-1.4200001
52.695,-1.422
52.699997,-1.427
52.704998,-1.4350001
52.71,-1.4440001
52.715,-1.4480001
52.719997,-1.4490001
52.725,-1.4510001
52.73,-1.46
52.735,-1.47
52.739998,-1.4720001
52.745,-1.4690001
52.75,-1.468
52.754997,-1.473
52.76,-1.4770001
52.765,-1.4790001
52.77,-1.483
52.774998,-1.473
52.78,-1.396
52.785,-1.2160001
52.789997,-0.99700004
52.795,-0.89800006
52.8,-1.049
52.805,-1.399
52.809998,-1.733
52.815,-1.8570001
52.82,-1.7630001
52.824997,-1.5990001
52.829998,-1.5050001
52.835,-1.493
52.84,-1.5000001
52.844997,-1.483
52.85,-1.46
52.855,-1.4530001
52.86,-1.4560001
52.864998,-1.452
52.87,-1.4430001
52.875,-1.4430001
52.879997,-1.4510001
52.885,-1.455
52.89,-1.4480001
52.895,-1.4360001
52.899998,-1.4280001
52.905,-1.4250001
52.91,-1.422
52.914997,-1.419
52.92,-1.414
52.925,-1.4080001
52.93,-1.4020001
52.934998,-1.401
52.94,-1.4050001
52.945,-1.4080001
52.949997,-1.4020001
52.954998,-1.389
52.96,-1.3740001
52.965,-1.36
52.969997,-1.3490001
52.975,-1.335
52.98,-1.315
52.985,-1.2900001
52.989998,-1.2650001
52.995,-1.2440001
53.0,-1.2260001
53.004997,-1.2080001
53.01,-1.19
53.015,-1.1750001
53.02,-1.1680001
53.024998,-1.167
53.03,-1.1680001
53.035,-1.1680001
53.039997,-1.176
53.045,-1.199
53.05,-1.2370001
53.055,-1.2800001
53.059998,-1.3180001
53.065,-1.3490001
53.07,-1.3770001
53.074997,-1.4030001
53.079998,-1.424
53.085,-1.439
53.09,-1.447
53.094997,-1.4510001
53.1,-1.4540001
53.105,-1.4590001
53.11,-1.4670001
53.114998,-1.4740001
53.12,-1.478
53.125,-1.4760001
53.129997,-1.4710001
53.135,-1.4660001
53.14,-1.4640001
53.145,-1.463
53.149998,-1.4580001
53.155,-1.4510001
53.16,-1.4460001
53.164997,-1.4440001
53.17,-1.445
53.175,-1.445
53.18,-1.442
53.184998,-1.439
53.19,-1.4380001
53.195,-1.4380001
53.199997,-1.437
53.204998,-1.4350001
53.21,-1.4300001
53.215,-1.4260001
53.219997,-1.4250001
53.225,-1.4300001
