dt,uV
1050.99,2.4910002
1050.995,2.492
1051.0,2.489
1051.005,2.48
1051.01,2.467
1051.015,2.4540002
1051.02,2.4420002
1051.025,2.4290001
1051.03,2.417
1051.035,2.407
1051.0399,2.4
1051.0449,2.3930001
1051.0499,2.381
1051.0549,2.367
1051.0599,2.357
1051.065,2.352
1051.07,2.348
1051.075,2.3430002
1051.08,2.3360002
1051.085,2.335
1051.09,2.3390002
1051.095,2.345
1051.1,2.3470001
1051.105,2.348
1051.11,2.3500001
1051.115,2.358
1051.12,2.3660002
1051.125,2.3720002
1051.13,2.374
1051.135,2.3760002
1051.14,2.378
1051.145,2.38
1051.15,2.3820002
1051.155,2.3830001
1051.16,2.3820002
1051.1649,2.3790002
1051.1699,2.3760002
1051.1749,2.377
1051.1799,2.381
1051.1849,2.3850002
1051.19,2.3850002
1051.195,2.38
1051.2,2.374
1051.205,2.374
1051.21,2.38
1051.215,2.384
1051.22,2.3820002
1051.225,2.3760002
1051.23,2.3690002
1051.235,2.367
1051.24,2.3700001
1051.245,2.3720002
1051.25,2.371
1051.255,2.367
1051.26,2.365
1051.265,2.371
1051.27,2.381
1051.275,2.3860002
1051.28,2.3820002
1051.285,2.374
1051.2899,2.3700001
1051.2949,2.375
1051.2999,2.3830001
1051.3049,2.387
1051.3099,2.3860002
1051.315,2.3860002
1051.32,2.39
1051.325,2.3950002
1051.33,2.3950002
1051.335,2.3950002
1051.34,2.398
1051.345,2.401
1051.35,2.401
1051.355,2.3960001
1051.36,2.394
1051.365,2.397
1051.37,2.4020002
1051.375,2.3990002
1051.38,2.3930001
1051.385,2.391
1051.39,2.397
1051.395,2.404
1051.4,2.4060001
1051.405,2.4060001
1051.41,2.411
1051.4149,2.417
1051.4199,2.4150002
1051.4249,2.407
1051.4299,2.4050002
1051.4349,2.4150002
1051.44,2.427
1051.445,2.443
1051.45,2.4970002
1051.455,2.6160002
1051.46,2.755
1051.465,2.7930002
1051.47,2.6350002
1051.475,2.3140001
1051.48,1.9820001
1051.485,1.7800001
1051.49,1.7440001
1051.495,1.8140001
1051.5,1.9230001
1051.505,2.049
1051.51,2.184
1051.515,2.3040001
1051.52,2.381
1051.525,2.414
1051.53,2.426
1051.535,2.44
1051.5399,2.4540002
1051.5449,2.459
1051.5499,2.46
1051.5549,2.4640002
1051.5599,2.4750001
1051.565,2.486
1051.57,2.492
1051.575,2.4940002
1051.58,2.4970002
1051.585,2.502
1051.59,2.5080001
1051.595,2.5180001
1051.6,2.528
1051.605,2.536
1051.61,2.5400002
1051.615,2.545
1051.62,2.5560002
1051.625,2.572
1051.63,2.585
1051.635,2.591
1051.64,2.595
1051.645,2.605
1051.65,2.6230001
1051.655,2.6420002
1051.66,2.653
1051.6649,2.6560001
1051.6699,2.6580002
1051.6749,2.6650002
1051.6799,2.676
1051.6849,2.6850002
1051.69,2.6880002
1051.695,2.686
1051.7,2.683
1051.705,2.6810002
1051.71,2.6780002
1051.715,2.6720002
1051.72,2.663
1051.725,2.6520002
1051.73,2.64
1051.735,2.627
1051.74,2.615
1051.745,2.607
1051.75,2.6000001
1051.755,2.5900002
1051.76,2.5760002
1051.765,2.562
1051.77,2.555
1051.775,2.5540001
1051.78,2.5530002
1051.785,2.5470002
1051.7899,2.539
1051.7949,2.5330002
1051.7999,2.532
1051.8049,2.5330002
1051.8099,2.532
1051.815,2.529
1051.82,2.5300002
1051.825,2.5330002
1051.83,2.5370002
1051.835,2.539
1051.84,2.538
1051.845,2.5370002
1051.85,2.5370002
1051.855,2.538
1051.86,2.542
1051.865,2.549
1051.87,2.5560002
1051.875,2.558
1051.88,2.551
1051.885,2.5410001
1051.89,2.5340002
1051.895,2.535
1051.9,2.539
1051.905,2.5400002
1051.91,2.536
1051.9149,2.532
1051.9199,2.5310001
1051.9249,2.5330002
1051.9299,2.538
1051.9349,2.542
1051.94,2.5440001
1051.945,2.5410001
1051.95,2.5330002
1051.955,2.526
1051.96,2.525
1051.965,2.529
1051.97,2.5310001
1051.975,2.529
1051.98,2.529
1051.985,2.5310001
1051.99,2.5340002
1051.995,2.536
1052.0,2.538
1052.005,2.5400002
1052.01,2.542
1052.015,2.5430002
1052.02,2.5440001
1052.025,2.546
1052.03,2.546
1052.035,2.5410001
1052.0399,2.5340002
1052.0449,2.535
1052.0499,2.546
1052.0549,2.558
1052.0599,2.5570002
1052.065,2.5440001
1052.07,2.5330002
1052.075,2.536
1052.08,2.5440001
1052.085,2.546
1052.09,2.538
1052.095,2.5310001
1052.1,2.532
1052.105,2.535
1052.11,2.535
1052.115,2.5330002
1052.12,2.535
1052.125,2.5400002
1052.13,2.5440001
1052.135,2.548
1052.14,2.551
1052.145,2.551
1052.15,2.546
1052.155,2.539
1052.16,2.542
1052.1649,2.5530002
1052.1699,2.5640001
1052.1749,2.5830002
1052.1799,2.647
1052.1849,2.7680001
1052.19,2.887
1052.195,2.89
1052.2,2.7110002
1052.205,2.41
1052.21,2.128
1052.215,1.9770001
1052.22,1.9660001
1052.225,2.036
1052.23,2.138
1052.235,2.253
1052.24,2.371
1052.245,2.4680002
1052.25,2.525
1052.255,2.5500002
1052.26,2.5630002
1052.265,2.5760002
1052.27,2.585
1052.275,2.585
1052.28,2.5830002
1052.285,2.5860002
1052.2899,2.594
1052.2949,2.6030002
1052.2999,2.6120002
1052.3049,2.6200001
1052.3099,2.6290002
1052.315,2.6350002
1052.32,2.638
1052.325,2.64
1052.33,2.6420002
1052.335,2.6460001
1052.34,2.6520002
1052.345,2.661
1052.35,2.6720002
1052.355,2.68
1052.36,2.6850002
1052.365,2.686
1052.37,2.69
1052.375,2.6990001
1052.38,2.7120001
