dt,uV
2377.99,-0.90400004
2377.9949,-0.74100006
2378.0,-0.68500006
2378.005,-0.661
2378.01,-0.49600002
2378.015,-0.108
2378.02,0.37600002
2378.025,0.73
2378.03,0.86100006
2378.035,0.87900007
2378.04,0.943
2378.045,1.0780001
2378.05,1.197
2378.055,1.24
2378.06,1.258
2378.065,1.3280001
2378.07,1.4580001
2378.075,1.5840001
2378.0798,1.649
2378.085,1.654
2378.0898,1.6340001
2378.095,1.621
2378.0999,1.6300001
2378.105,1.664
2378.1099,1.7260001
2378.115,1.7960001
2378.1199,1.84
2378.125,1.8370001
2378.13,1.8050001
2378.135,1.784
2378.14,1.794
2378.145,1.8210001
2378.15,1.8570001
2378.155,1.9310001
2378.16,2.0540001
2378.165,2.127
2378.17,1.9760001
2378.175,1.5180001
2378.18,0.9110001
2378.185,0.48000002
2378.19,0.45900002
2378.195,0.80500007
2378.2,1.274
2378.2048,1.6520001
2378.21,1.9010001
2378.2148,2.0870001
2378.22,2.2510002
2378.2249,2.3560002
2378.23,2.367
2378.2349,2.3130002
2378.24,2.265
2378.2449,2.265
2378.25,2.2940001
2378.255,2.3070002
2378.26,2.288
2378.265,2.265
2378.27,2.2710001
2378.275,2.298
2378.28,2.301
2378.285,2.256
2378.29,2.194
2378.295,2.17
2378.3,2.194
2378.305,2.219
2378.31,2.197
2378.315,2.137
2378.32,2.081
2378.325,2.038
2378.3298,1.9670001
2378.335,1.84
2378.3398,1.6810001
2378.345,1.5480001
2378.3499,1.4610001
2378.355,1.3900001
2378.3599,1.307
2378.365,1.217
2378.3699,1.1450001
2378.375,1.0840001
2378.38,1.005
2378.385,0.901
2378.39,0.808
2378.395,0.76400006
2378.4,0.76900005
2378.405,0.78800005
2378.41,0.80500007
2378.415,0.83100003
2378.42,0.882
2378.425,0.94000006
2378.43,0.984
2378.435,1.01
2378.44,1.031
2378.445,1.0480001
2378.45,1.044
2378.4548,1.023
2378.46,1.016
2378.4648,1.0350001
2378.47,1.039
2378.4749,0.97900003
2378.48,0.87200004
2378.4849,0.79700005
2378.49,0.79700005
2378.4949,0.823
2378.5,0.78800005
2378.505,0.683
2378.51,0.586
2378.515,0.55600005
2378.52,0.56
2378.525,0.518
2378.53,0.42800003
2378.535,0.38300002
2378.54,0.47400004
2378.545,0.684
2378.55,0.906
2378.555,1.047
2378.56,1.09
2378.565,1.0710001
2378.57,1.023
2378.575,0.96400005
2378.5798,0.92600006
2378.585,0.933
2378.5898,0.9710001
2378.595,0.99200004
2378.5999,0.99000007
2378.605,1.0270001
2378.6099,1.141
2378.615,1.2340001
2378.6199,1.1170001
2378.625,0.707
2378.63,0.16000001
2378.635,-0.23900001
2378.64,-0.316
2378.645,-0.128
2378.65,0.15300001
2378.655,0.40500003
2378.66,0.61300004
2378.665,0.78900003
2378.67,0.91400003
2378.675,0.96500003
2378.68,0.961
2378.685,0.94200003
2378.69,0.943
2378.695,0.966
2378.7,1.0
2378.7048,1.033
2378.71,1.0500001
2378.7148,1.0400001
2378.72,1.0070001
2378.7249,0.96000004
2378.73,0.9110001
2378.7349,0.86100006
2378.74,0.814
2378.7449,0.76900005
2378.75,0.72200006
2378.755,0.66200006
2378.76,0.591
2378.765,0.53000003
2378.77,0.499
2378.775,0.50100005
2378.78,0.517
2378.785,0.52500004
2378.79,0.52000004
2378.795,0.50600004
2378.8,0.49100003
2378.805,0.48100004
2378.81,0.47900003
2378.815,0.48800004
2378.82,0.50200003
2378.825,0.51000005
2378.8298,0.509
2378.835,0.508
2378.8398,0.522
2378.845,0.55200005
2378.8499,0.582
2378.855,0.59900004
2378.8599,0.61700004
2378.865,0.674
2378.8699,0.791
2378.875,0.93600005
2378.88,1.054
2378.885,1.116
2378.89,1.1470001
2378.895,1.1800001
2378.9,1.215
2378.905,1.2260001
2378.91,1.21
2378.915,1.1980001
2378.92,1.212
2378.925,1.2290001
2378.93,1.2040001
2378.935,1.1320001
2378.94,1.0580001
2378.945,1.016
2378.95,0.989
2378.9548,0.93600005
2378.96,0.85600007
2378.9648,0.79
2378.97,0.76500005
2378.9749,0.753
2378.98,0.711
2378.9849,0.64100003
2378.99,0.582
2378.9949,0.551
2379.0,0.522
2379.005,0.467
2379.01,0.404
2379.015,0.35700002
2379.02,0.324
2379.025,0.28500003
2379.03,0.24800001
2379.035,0.24000001
2379.04,0.24800001
2379.045,0.23200001
2379.05,0.19900002
2379.055,0.22800002
2379.06,0.35200003
2379.065,0.43800002
2379.07,0.26900002
2379.075,-0.215
2379.0798,-0.809
2379.085,-1.202
2379.0898,-1.248
2379.095,-1.0400001
2379.0999,-0.75200003
2379.105,-0.47400004
2379.1099,-0.21300001
2379.115,0.015000001
2379.1199,0.162
2379.125,0.21400002
2379.13,0.22100002
2379.135,0.23900001
2379.14,0.28300002
2379.145,0.32900003
2379.15,0.36800003
2379.155,0.40800002
2379.16,0.45000002
2379.165,0.47800002
2379.17,0.48600003
2379.175,0.49600002
2379.18,0.53400004
2379.185,0.595
2379.19,0.65500003
2379.195,0.712
2379.2,0.795
2379.2048,0.924
2379.21,1.0550001
2379.2148,1.1040001
2379.22,1.024
2379.2249,0.86700004
2379.23,0.739
2379.2349,0.707
2379.24,0.75200003
2379.2449,0.81000006
2379.25,0.85
2379.255,0.878
2379.26,0.90000004
2379.265,0.89500004
2379.27,0.85
2379.275,0.78400004
2379.28,0.73600006
2379.285,0.72800004
2379.29,0.74100006
2379.295,0.74200004
2379.3,0.707
2379.305,0.62700003
2379.31,0.508
2379.315,0.36900002
2379.32,0.23200001
2379.325,0.11100001
2379.3298,0.010000001
2379.335,-0.064
2379.3398,-0.096
2379.345,-0.083000004
2379.3499,-0.05
2379.355,-0.032
2379.3599,-0.036000002
2379.365,-0.035
2379.3699,-0.006
2379.375,0.038000003
2379.38,0.061000004
2379.385,0.05
2379.39,0.029000001
2379.395,0.029000001
2379.4,0.052
2379.405,0.078
2379.41,0.097
2379.415,0.119
2379.42,0.15200001
2379.425,0.187
2379.43,0.215
2379.435,0.24400002
2379.44,0.291
2379.445,0.354
2379.45,0.41300002
2379.4548,0.45800003
2379.46,0.497
2379.4648,0.53900003
2379.47,0.569
2379.4749,0.57900006
2379.48,0.59000003
2379.4849,0.623
2379.49,0.66300005
2379.4949,0.67700005
2379.5,0.693
2379.505,0.78200006
2379.51,0.93900007
2379.515,0.99700004
2379.52,0.75600004
2379.525,0.21100001
2379.53,-0.384
2379.535,-0.72300005
2379.54,-0.70000005
2379.545,-0.441
2379.55,-0.132
2379.555,0.13700001
2379.56,0.351
2379.565,0.50100005
2379.57,0.56600004
2379.575,0.565
2379.5798,0.545
