dt,uV
2687.99,-0.010000001
2687.9949,0.024
2688.0,0.028
2688.005,-0.047000002
2688.01,-0.231
2688.015,-0.504
2688.02,-0.81100005
2688.025,-1.1110001
2688.03,-1.3800001
2688.035,-1.58
2688.04,-1.654
2688.045,-1.5690001
2688.05,-1.353
2688.055,-1.0730001
2688.06,-0.785
2688.065,-0.521
2688.0698,-0.30100003
2688.075,-0.15
2688.0798,-0.075
2688.085,-0.045
2688.0898,-0.026
2688.095,-0.001
2688.0999,0.021000002
2688.105,0.034
2688.1099,0.045
2688.115,0.059000004
2688.1199,0.074
2688.125,0.086
2688.13,0.096
2688.135,0.11100001
2688.14,0.133
2688.145,0.157
2688.15,0.18100001
2688.155,0.208
2688.16,0.24000001
2688.165,0.277
2688.17,0.316
2688.175,0.358
2688.18,0.402
2688.185,0.448
2688.19,0.48700002
2688.1948,0.51900005
2688.2,0.541
2688.2048,0.55700004
2688.21,0.564
2688.2148,0.564
2688.22,0.55300003
2688.2249,0.53400004
2688.23,0.505
2688.2349,0.46800002
2688.24,0.42600003
2688.2449,0.381
2688.25,0.337
2688.255,0.29200003
2688.26,0.245
2688.265,0.19500001
2688.27,0.149
2688.275,0.112
2688.28,0.08400001
2688.285,0.060000002
2688.29,0.036000002
2688.295,0.016
2688.3,0.003
2688.305,-0.004
2688.31,-0.011000001
2688.315,-0.019000001
2688.3198,-0.021000002
2688.325,-0.014
2688.3298,-0.004
2688.335,0.0
2688.3398,-0.004
2688.345,-0.011000001
2688.3499,-0.016
2688.355,-0.017
2688.3599,-0.016
2688.365,-0.013
2688.3699,-0.010000001
2688.375,-0.009000001
2688.38,-0.012
2688.385,-0.019000001
2688.39,-0.026
2688.395,-0.032
2688.4,-0.039
2688.405,-0.047000002
2688.41,-0.053000003
2688.415,-0.056
2688.42,-0.058000002
2688.425,-0.065000005
2688.43,-0.07700001
2688.435,-0.09
2688.44,-0.098000005
2688.4448,-0.09900001
2688.45,-0.09200001
2688.4548,-0.079
2688.46,-0.061000004
2688.4648,-0.047000002
2688.47,-0.045
2688.4749,-0.054
2688.48,-0.065000005
2688.4849,-0.071
2688.49,-0.07300001
2688.4949,-0.07700001
2688.5,-0.081
2688.505,-0.079
2688.51,-0.071
2688.515,-0.068
2688.52,-0.075
2688.525,-0.083000004
2688.53,-0.078
2688.535,-0.059000004
2688.54,-0.029000001
2688.545,0.009000001
2688.55,0.047000002
2688.555,0.058000002
2688.56,-0.004
2688.565,-0.17
2688.5698,-0.43
2688.575,-0.744
2688.5798,-1.0660001
2688.585,-1.3570001
2688.5898,-1.565
2688.595,-1.6400001
2688.5999,-1.557
2688.605,-1.3460001
2688.6099,-1.064
2688.615,-0.76600003
2688.6199,-0.49100003
2688.625,-0.27
2688.63,-0.126
2688.635,-0.056
2688.64,-0.029000001
2688.645,-0.011000001
2688.65,0.012
2688.655,0.033
2688.66,0.048
2688.665,0.062000003
2688.67,0.07700001
2688.675,0.09200001
2688.68,0.10300001
2688.685,0.113000005
2688.69,0.127
2688.6948,0.147
2688.7,0.16800001
2688.7048,0.192
2688.71,0.21900001
2688.7148,0.252
2688.72,0.289
2688.7249,0.32700002
2688.73,0.367
2688.7349,0.409
2688.74,0.453
2688.7449,0.49600002
2688.75,0.53300005
2688.755,0.558
2688.76,0.57100004
2688.765,0.574
2688.77,0.572
2688.775,0.56700003
2688.78,0.55300003
2688.785,0.528
2688.79,0.49300003
2688.795,0.453
2688.8,0.409
2688.805,0.363
2688.81,0.314
2688.815,0.26500002
2688.8198,0.21800001
2688.825,0.17600001
2688.8298,0.13800001
2688.835,0.10700001
2688.8398,0.080000006
2688.845,0.057000004
2688.8499,0.037
2688.855,0.023000002
2688.8599,0.013
2688.865,0.009000001
2688.8699,0.007
2688.875,0.006
2688.88,0.007
2688.885,0.008
2688.89,0.007
2688.895,0.006
2688.9,0.007
2688.905,0.010000001
2688.91,0.013
2688.915,0.015000001
2688.92,0.015000001
2688.925,0.013
2688.93,0.011000001
2688.935,0.009000001
2688.94,0.006
2688.9448,0.004
2688.95,0.001
2688.9548,-0.003
2688.96,-0.009000001
2688.9648,-0.017
2688.97,-0.024
2688.9749,-0.030000001
2688.98,-0.035
2688.9849,-0.039
2688.99,-0.045
2688.9949,-0.052
2689.0,-0.060000002
2689.005,-0.067
2689.01,-0.071
2689.015,-0.067
2689.02,-0.054
2689.025,-0.033
2689.03,-0.013
2689.035,-0.004
2689.04,-0.010000001
2689.045,-0.023000002
2689.05,-0.034
2689.055,-0.040000003
2689.06,-0.049000002
2689.065,-0.057000004
2689.0698,-0.059000004
2689.075,-0.05
2689.0798,-0.040000003
2689.085,-0.042000003
2689.0898,-0.052
2689.095,-0.054
2689.0999,-0.036000002
2689.105,-0.0050000004
2689.1099,0.032
2689.115,0.068
2689.1199,0.08800001
2689.125,0.057000004
2689.13,-0.062000003
2689.135,-0.28100002
2689.14,-0.578
2689.145,-0.9110001
2689.15,-1.23
2689.155,-1.4760001
2689.16,-1.5910001
2689.165,-1.547
2689.17,-1.366
2689.175,-1.1040001
2689.18,-0.81200004
2689.185,-0.52900004
2689.19,-0.291
2689.1948,-0.126
2689.2,-0.041
2689.2048,-0.004
2689.21,0.020000001
2689.2148,0.046000004
2689.22,0.065000005
2689.2249,0.07300001
2689.23,0.080000006
2689.2349,0.095000006
2689.24,0.113000005
2689.2449,0.126
2689.25,0.136
2689.255,0.15300001
2689.26,0.177
2689.265,0.2
2689.27,0.22000001
2689.275,0.24000001
2689.28,0.268
2689.285,0.30400002
2689.29,0.342
2689.295,0.381
2689.3,0.42100003
2689.305,0.46400002
2689.31,0.50600004
2689.315,0.54300004
