dt,uV
1391.99,0.46300003
1391.995,0.46600002
1392.0,0.45700002
1392.005,0.441
1392.01,0.437
1392.015,0.44900003
1392.02,0.455
1392.025,0.44200003
1392.03,0.43300003
1392.0349,0.453
1392.0399,0.49600002
1392.0449,0.544
1392.0499,0.628
1392.0549,0.79200006
1392.0599,0.99600005
1392.065,1.077
1392.07,0.89900005
1392.075,0.53000003
1392.08,0.21000001
1392.085,0.125
1392.09,0.24000001
1392.095,0.379
1392.1,0.42900002
1392.105,0.42400002
1392.11,0.43600002
1392.115,0.47200003
1392.12,0.48700002
1392.125,0.47000003
1392.13,0.455
1392.135,0.46800002
1392.14,0.49
1392.145,0.497
1392.15,0.49
1392.155,0.48900002
1392.1599,0.497
1392.1649,0.504
1392.1699,0.50600004
1392.1749,0.508
1392.1799,0.517
1392.1849,0.527
1392.19,0.53000003
1392.195,0.528
1392.2,0.528
1392.205,0.536
1392.21,0.546
1392.215,0.55200005
1392.22,0.55200005
1392.225,0.551
1392.23,0.555
1392.235,0.563
1392.24,0.56700003
1392.245,0.56200004
1392.25,0.55200005
1392.255,0.546
1392.26,0.546
1392.265,0.54800004
1392.27,0.546
1392.275,0.54200006
1392.28,0.54200006
1392.2849,0.54700005
1392.2899,0.55200005
1392.2949,0.55
1392.2999,0.545
1392.3049,0.54300004
1392.3099,0.546
1392.315,0.55
1392.32,0.54700005
1392.325,0.54
1392.33,0.53400004
1392.335,0.53300005
1392.34,0.53400004
1392.345,0.52900004
1392.35,0.521
1392.355,0.51500005
1392.36,0.51600003
1392.365,0.51900005
1392.37,0.51900005
1392.375,0.514
1392.38,0.507
1392.385,0.503
1392.39,0.503
1392.395,0.503
1392.4,0.50100005
1392.405,0.49800003
1392.4099,0.49800003
1392.4149,0.49800003
1392.4199,0.49600002
1392.4249,0.49300003
1392.4299,0.492
1392.4349,0.49600002
1392.44,0.50100005
1392.445,0.50200003
1392.45,0.49800003
1392.455,0.49400002
1392.46,0.49500003
1392.465,0.50100005
1392.47,0.50600004
1392.475,0.50600004
1392.48,0.50100005
1392.485,0.5
1392.49,0.505
1392.495,0.51100004
1392.5,0.51100004
1392.505,0.503
1392.51,0.49800003
1392.515,0.50200003
1392.52,0.507
1392.525,0.499
1392.53,0.48600003
1392.5349,0.48600003
1392.5399,0.50100005
1392.5449,0.50600004
1392.5499,0.48900002
1392.5549,0.47400004
1392.5599,0.49
1392.565,0.53300005
1392.57,0.583
1392.575,0.66
1392.58,0.808
1392.585,1.0
1392.59,1.0960001
1392.595,0.95800006
1392.6,0.62
1392.605,0.29500002
1392.61,0.17500001
1392.615,0.26000002
1392.62,0.39200002
1392.625,0.45200002
1392.63,0.45200002
1392.635,0.462
1392.64,0.497
1392.645,0.52000004
1392.65,0.512
