dt,uV
2168.99,8.280001
2168.9949,8.233001
2169.0,8.115001
2169.005,7.9700003
2169.01,7.9140005
2169.015,7.9150004
2169.02,7.8950005
2169.025,7.7380004
2169.03,7.5290003
2169.035,7.3450003
2169.04,7.28
2169.045,7.2580004
2169.05,7.2400002
2169.055,7.1920004
2169.06,7.1520004
2169.065,7.122
2169.07,7.0800004
2169.075,7.03
2169.0798,6.972
2169.085,6.9480004
2169.0898,6.9100003
2169.095,6.8690004
2169.0999,6.7820005
2169.105,6.7160006
2169.1099,6.65
2169.115,6.6320004
2169.1199,6.6070004
2169.125,6.5950003
2169.13,6.5520005
2169.135,6.512
2169.14,6.477
2169.145,6.458
2169.15,6.4300003
2169.155,6.359
2169.16,6.2850003
2169.165,6.2100005
2169.17,6.202
2169.175,6.17
2169.18,6.1470003
2169.185,6.0870004
2169.19,6.078
2169.195,6.0660005
2169.2,6.0470004
2169.2048,5.9830003
2169.21,5.931
2169.2148,5.9160004
2169.22,5.892
2169.2249,5.846
2169.23,5.7770004
2169.2349,5.787
2169.24,5.793
2169.2449,5.767
2169.25,5.6450005
2169.255,5.604
2169.26,5.6390004
2169.265,5.6730003
2169.27,5.505
2169.275,5.2500005
2169.28,5.083
2169.285,5.0790005
2169.29,4.9740005
2169.295,4.5540004
2169.3,3.9120002
2169.305,3.2600002
2169.31,2.6710002
2169.315,1.9150001
2169.32,1.0040001
2169.325,0.16700001
2169.3298,-0.21200001
2169.335,-0.208
2169.3398,-0.07300001
2169.345,-0.091000006
2169.3499,-0.18200001
2169.355,-0.23700002
2169.3599,-0.20700002
2169.365,-0.18300001
2169.3699,-0.22000001
2169.375,-0.275
2169.38,-0.328
2169.385,-0.323
2169.39,-0.30900002
2169.395,-0.28
2169.4,-0.316
2169.405,-0.35700002
2169.41,-0.37100002
2169.415,-0.28
2169.42,-0.231
2169.425,-0.307
2169.43,-0.52500004
2169.435,-0.60700005
2169.44,-0.41200003
2169.445,-0.044000003
2169.45,0.147
2169.4548,-0.010000001
2169.46,-0.24900001
2169.4648,-0.23
2169.47,0.134
2169.4749,0.35500002
2169.48,0.068
2169.4849,-0.69500005
2169.49,-1.291
2169.4949,-1.33
2169.5,-0.896
2169.505,-0.56200004
2169.51,-0.574
2169.515,-0.78700006
2169.52,-0.88600004
2169.525,-0.822
2169.53,-0.794
2169.535,-0.85600007
2169.54,-0.95000005
2169.545,-0.93700004
2169.55,-0.91600007
2169.555,-0.90400004
2169.56,-0.933
2169.565,-0.887
2169.57,-0.88000005
2169.575,-0.93500006
2169.5798,-1.0890001
2169.585,-1.1600001
2169.5898,-1.143
2169.595,-1.097
2169.5999,-1.12
2169.605,-1.179
2169.6099,-1.1810001
2169.615,-1.1780001
2169.6199,-1.189
2169.625,-1.2320001
2169.63,-1.169
2169.635,-1.105
2169.64,-1.121
2169.645,-1.3000001
2169.65,-1.342
2169.655,-1.0600001
2169.66,-0.507
2169.665,-0.097
2169.67,-0.060000002
2169.675,-0.26700002
2169.68,-0.425
2169.685,-0.397
2169.69,-0.354
2169.695,-0.381
2169.7,-0.49600002
2169.7048,-0.54700005
2169.71,-0.59000003
2169.7148,-0.624
2169.72,-0.70400006
2169.7249,-0.711
2169.73,-0.671
2169.7349,-0.60300004
2169.74,-0.60200006
2169.7449,-0.63600004
2169.75,-0.65800005
2169.755,-0.65500003
2169.76,-0.63900006
2169.765,-0.666
2169.77,-0.68600005
2169.775,-0.70000005
2169.78,-0.648
2169.785,-0.62
2169.79,-0.61600006
2169.795,-0.68600005
2169.8,-0.69900006
2169.805,-0.647
2169.81,-0.544
2169.815,-0.55700004
2169.82,-0.697
2169.825,-0.84400004
2169.8298,-0.83100003
2169.835,-0.65000004
2169.8398,-0.49
2169.845,-0.45800003
2169.8499,-0.549
2169.855,-0.58000004
2169.8599,-0.541
2169.865,-0.441
2169.8699,-0.41400003
2169.875,-0.42700002
2169.88,-0.48100004
2169.885,-0.499
2169.89,-0.51500005
2169.895,-0.505
2169.9,-0.49400002
2169.905,-0.46400002
2169.91,-0.43
2169.915,-0.42200002
2169.92,-0.44500002
2169.925,-0.45900002
2169.93,-0.41900003
2169.935,-0.36200002
2169.94,-0.37300003
2169.945,-0.45600003
2169.95,-0.47400004
2169.9548,-0.39100003
2169.96,-0.307
2169.9648,-0.409
2169.97,-0.544
2169.9749,-0.518
2169.98,-0.316
2169.9849,-0.277
2169.99,-0.47300002
2169.9949,-0.59300005
2170.0,-0.365
2170.005,-0.119
2170.01,-0.282
2170.015,-0.628
2170.02,-0.51100004
2170.025,0.043
2170.03,0.126
2170.035,-0.58000004
2170.04,-0.994
2170.045,0.094000004
2170.05,1.8700001
2170.055,2.0630002
2170.06,-0.246
2170.065,-3.035
2170.07,-3.591
2170.075,-1.687
2170.0798,0.337
2170.085,0.573
2170.0898,-0.43100002
2170.095,-0.99200004
2170.0999,-0.588
2170.105,-0.13800001
2170.1099,-0.284
2170.115,-0.64400005
2170.1199,-0.58500004
2170.125,-0.26900002
2170.13,-0.18800001
2170.135,-0.402
2170.14,-0.51900005
2170.145,-0.377
2170.15,-0.25500003
2170.155,-0.34300002
2170.16,-0.5
2170.165,-0.46600002
2170.17,-0.31100002
2170.175,-0.22500001
2170.18,-0.31300002
2170.185,-0.41400003
2170.19,-0.446
2170.195,-0.39800003
2170.2,-0.37
2170.2048,-0.367
2170.21,-0.388
2170.2148,-0.41000003
2170.22,-0.446
2170.2249,-0.46600002
2170.23,-0.483
2170.2349,-0.48600003
2170.24,-0.49800003
2170.2449,-0.5
2170.25,-0.49100003
2170.255,-0.48100004
2170.26,-0.47000003
2170.265,-0.48200002
2170.27,-0.49
2170.275,-0.52000004
2170.28,-0.521
2170.285,-0.52500004
2170.29,-0.48700002
2170.295,-0.47800002
2170.3,-0.469
2170.305,-0.49100003
2170.31,-0.48400003
2170.315,-0.47800002
2170.32,-0.47400004
2170.325,-0.49800003
2170.3298,-0.531
2170.335,-0.52900004
2170.3398,-0.508
2170.345,-0.47100002
2170.3499,-0.48100004
2170.355,-0.49100003
2170.3599,-0.513
2170.365,-0.48800004
2170.3699,-0.483
2170.375,-0.47000003
2170.38,-0.49100003
2170.385,-0.48200002
2170.39,-0.476
2170.395,-0.45800003
2170.4,-0.46400002
2170.405,-0.47400004
2170.41,-0.48000002
2170.415,-0.49
2170.42,-0.49100003
2170.425,-0.50600004
2170.43,-0.48900002
2170.435,-0.48400003
2170.44,-0.46500003
2170.445,-0.48800004
2170.45,-0.49
2170.4548,-0.50600004
2170.46,-0.48800004
2170.4648,-0.492
