dt,uV
1232.99,4.6670003
1232.995,4.6520004
1233.0,4.6070004
1233.005,4.59
1233.01,4.5730004
1233.015,4.5990005
1233.02,4.596
1233.025,4.5880003
1233.03,4.5680003
1233.0349,4.591
1233.0399,4.6270003
1233.0449,4.649
1233.0499,4.655
1233.0549,4.6600003
1233.0599,4.6990004
1233.065,4.715
1233.07,4.716
1233.075,4.6670003
1233.08,4.6470003
1233.085,4.6130004
1233.09,4.59
1233.095,4.517
1233.1,4.4620004
1233.105,4.4030004
1233.11,4.362
1233.115,4.289
1233.12,4.214
1233.125,4.164
1233.13,4.142
1233.135,4.125
1233.14,4.0670004
1233.145,4.025
1233.15,3.9950001
1233.155,4.018
1233.1599,4.006
1233.1649,3.9910002
1233.1699,3.943
1233.1749,3.9320002
1233.1799,3.9040003
1233.1849,3.8810003
1233.19,3.8360002
1233.195,3.811
1233.2,3.782
1233.205,3.7240002
1233.21,3.634
1233.215,3.5330002
1233.22,3.4740002
1233.225,3.42
1233.23,3.3880002
1233.235,3.3420002
1233.24,3.3600001
1233.245,3.4090002
1233.25,3.512
1233.255,3.5850003
1233.26,3.6640003
1233.265,3.7240002
1233.27,3.8100002
1233.275,3.8990002
1233.28,4.0010004
1233.2849,4.1070004
1233.2899,4.1920004
1233.2949,4.2520003
1233.2999,4.269
1233.3049,4.3110003
1233.3099,4.359
1233.315,4.4350004
1233.32,4.4570003
1233.325,4.4810004
1233.33,4.499
1233.335,4.5820003
1233.34,4.657
1233.345,4.7240005
1233.35,4.756
1233.355,4.815
1233.36,4.8890004
1233.365,4.9500003
1233.37,4.977
1233.375,4.98
1233.38,5.0160003
1233.385,5.0470004
1233.39,5.07
1233.395,5.03
1233.4,5.0070004
1233.405,4.977
1233.4099,4.978
1233.4149,4.9420004
1233.4199,4.933
1233.4249,4.939
1233.4299,4.991
1233.4349,5.017
1233.44,5.0090003
1233.445,4.978
1233.45,4.951
1233.455,4.945
1233.46,4.919
1233.465,4.899
1233.47,4.855
1233.475,4.8230004
1233.48,4.7330003
1233.485,4.6330004
1233.49,4.506
1233.495,4.4300003
1233.5,4.3500004
1233.505,4.2770004
1233.51,4.17
1233.515,4.0800004
1233.52,4.013
1233.525,3.9680002
1233.53,3.9300003
1233.5349,3.877
1233.5399,3.8360002
1233.5449,3.7770002
1233.5499,3.7400002
1233.5549,3.6840003
1233.5599,3.6680002
1233.565,3.6440003
1233.57,3.647
1233.575,3.6180003
1233.58,3.607
1233.585,3.5890002
1233.59,3.6020002
1233.595,3.6160002
1233.6,3.6390002
1233.605,3.663
1233.61,3.6790001
1233.615,3.6970003
1233.62,3.6910002
1233.625,3.7080002
1233.63,3.7150002
1233.635,3.7480001
1233.64,3.7380002
1233.645,3.7300003
1233.65,3.6950002
1233.655,3.7010002
1233.6599,3.7010002
1233.6649,3.7200003
1233.6699,3.7310002
1233.6749,3.775
1233.6799,3.8430002
1233.6849,3.9190001
1233.69,3.9880002
1233.695,4.04
1233.7,4.111
1233.705,4.1660004
1233.71,4.2250004
1233.715,4.248
1233.72,4.309
1233.725,4.3760004
1233.73,4.479
1233.735,4.539
1233.74,4.6010003
1233.745,4.644
1233.75,4.7110004
1233.755,4.763
1233.76,4.802
1233.765,4.8300004
1233.77,4.852
1233.775,4.873
1233.78,4.855
1233.7849,4.84
1233.7899,4.815
1233.7949,4.8310003
1233.7999,4.8180003
