dt,uV
1723.99,1.136
1723.995,1.172
1724.0,1.2080001
1724.005,1.23
1724.01,1.2590001
1724.015,1.342
1724.02,1.4920001
1724.0249,1.621
1724.0299,1.5730001
1724.0349,1.263
1724.0399,0.78000003
1724.0449,0.33200002
1724.0499,0.098000005
1724.0549,0.117000006
1724.0599,0.31800002
1724.065,0.611
1724.07,0.92300004
1724.075,1.195
1724.08,1.378
1724.085,1.462
1724.09,1.4890001
1724.095,1.5070001
1724.1,1.5320001
1724.105,1.5550001
1724.11,1.5810001
1724.115,1.623
1724.12,1.6840001
1724.125,1.7400001
1724.13,1.771
1724.135,1.784
1724.14,1.8010001
1724.145,1.8320001
1724.1499,1.8600001
1724.1549,1.8750001
1724.1599,1.8850001
1724.1649,1.9030001
1724.1699,1.9280001
1724.1749,1.945
1724.1799,1.95
1724.1849,1.95
1724.19,1.9560001
1724.195,1.9700001
1724.2,1.983
1724.205,1.9920001
1724.21,1.996
1724.215,2.002
1724.22,2.009
1724.225,2.015
1724.23,2.0170002
1724.235,2.015
1724.24,2.009
1724.245,2.002
1724.25,1.9940001
1724.255,1.9850001
1724.26,1.9740001
1724.265,1.963
1724.27,1.9540001
1724.2749,1.945
1724.2799,1.9330001
1724.2849,1.9160001
1724.2899,1.8960001
1724.2949,1.8770001
1724.2999,1.8610001
1724.3049,1.8460001
1724.3099,1.8330001
1724.315,1.8230001
1724.32,1.817
1724.325,1.815
1724.33,1.815
1724.335,1.8140001
1724.34,1.8110001
1724.345,1.807
1724.35,1.8030001
1724.355,1.8010001
1724.36,1.8010001
1724.365,1.802
1724.37,1.8030001
1724.375,1.8030001
1724.38,1.8040001
1724.385,1.8040001
1724.39,1.8030001
1724.395,1.7990001
1724.3999,1.7950001
1724.4049,1.792
1724.4099,1.7910001
1724.4149,1.7910001
1724.4199,1.789
1724.4249,1.7860001
1724.4299,1.784
1724.4349,1.7830001
1724.44,1.7830001
1724.445,1.7830001
1724.45,1.7810001
1724.455,1.7750001
1724.46,1.7670001
1724.465,1.756
1724.47,1.7450001
1724.475,1.7320001
1724.48,1.715
1724.485,1.6910001
1724.49,1.6630001
1724.495,1.6340001
1724.5,1.6070001
1724.505,1.585
1724.51,1.5600001
