dt,uV
2483.99,-2.203
2483.9949,-2.206
2484.0,-2.1920002
2484.005,-2.17
2484.01,-2.164
2484.015,-2.183
2484.02,-2.2120001
2484.025,-2.2180002
2484.03,-2.1880002
2484.035,-2.1420002
2484.04,-2.115
2484.045,-2.121
2484.05,-2.144
2484.055,-2.16
2484.06,-2.1650002
2484.065,-2.17
2484.0698,-2.1780002
2484.075,-2.1690001
2484.0798,-2.131
2484.085,-2.075
2484.0898,-2.0340002
2484.095,-2.032
2484.0999,-2.058
2484.105,-2.088
2484.1099,-2.1100001
2484.115,-2.1330001
2484.1199,-2.1690001
2484.125,-2.2180002
2484.13,-2.2670002
2484.135,-2.3030002
2484.14,-2.3170002
2484.145,-2.321
2484.15,-2.3300002
2484.155,-2.354
2484.16,-2.378
2484.165,-2.3860002
2484.17,-2.381
2484.175,-2.377
2484.18,-2.3830001
2484.185,-2.3960001
2484.19,-2.4180002
2484.1948,-2.457
2484.2,-2.496
2484.2048,-2.4850001
2484.21,-2.39
2484.2148,-2.2180002
2484.22,-1.9900001
2484.2249,-1.6880001
2484.23,-1.312
2484.2349,-0.98700005
2484.24,-0.947
2484.2449,-1.314
2484.25,-1.9210001
2484.255,-2.4150002
2484.26,-2.575
2484.265,-2.4910002
2484.27,-2.401
2484.275,-2.427
2484.28,-2.4980001
2484.285,-2.5140002
2484.29,-2.483
2484.295,-2.4740002
2484.3,-2.5010002
2484.305,-2.5200002
2484.31,-2.503
2484.315,-2.476
2484.3198,-2.4710002
2484.325,-2.476
2484.3298,-2.4710002
2484.335,-2.459
2484.3398,-2.459
2484.345,-2.4710002
2484.3499,-2.4750001
2484.355,-2.4650002
2484.3599,-2.457
2484.365,-2.466
2484.3699,-2.4840002
2484.375,-2.4870002
2484.38,-2.473
2484.385,-2.4580002
2484.39,-2.4540002
2484.395,-2.456
2484.4,-2.45
2484.405,-2.4290001
2484.41,-2.403
2484.415,-2.381
2484.42,-2.367
2484.425,-2.351
2484.43,-2.3300002
2484.435,-2.3040001
2484.44,-2.2800002
2484.4448,-2.266
2484.45,-2.262
2484.4548,-2.2670002
2484.46,-2.273
2484.4648,-2.279
2484.47,-2.286
2484.4749,-2.299
2484.48,-2.322
2484.4849,-2.351
2484.49,-2.3850002
2484.4949,-2.423
2484.5,-2.466
2484.505,-2.509
2484.51,-2.548
2484.515,-2.5790002
2484.52,-2.607
2484.525,-2.6360002
2484.53,-2.664
2484.535,-2.687
2484.54,-2.7020001
2484.545,-2.71
2484.55,-2.716
2484.555,-2.72
2484.56,-2.723
2484.565,-2.7240002
2484.5698,-2.7280002
2484.575,-2.7350001
2484.5798,-2.7440002
2484.585,-2.7450001
2484.5898,-2.7310002
2484.595,-2.7040002
2484.5999,-2.676
2484.605,-2.6590002
2484.6099,-2.651
2484.615,-2.647
2484.6199,-2.6430001
2484.625,-2.6490002
2484.63,-2.6690001
2484.635,-2.697
2484.64,-2.719
2484.645,-2.73
2484.65,-2.739
2484.655,-2.7540002
2484.66,-2.7730002
2484.665,-2.788
2484.67,-2.7960002
2484.675,-2.805
2484.68,-2.8170002
2484.685,-2.8300002
2484.69,-2.838
2484.6948,-2.8420002
2484.7,-2.8500001
2484.7048,-2.861
2484.71,-2.8720002
2484.7148,-2.877
2484.72,-2.8790002
2484.7249,-2.881
2484.73,-2.8850002
2484.7349,-2.891
2484.74,-2.8960001
2484.7449,-2.9020002
2484.75,-2.907
2484.755,-2.913
2484.76,-2.9160001
2484.765,-2.917
2484.77,-2.9160001
2484.775,-2.9150002
2484.78,-2.9180002
2484.785,-2.9250002
2484.79,-2.9340003
2484.795,-2.9390001
2484.8,-2.9390001
2484.805,-2.9390001
2484.81,-2.9410002
2484.815,-2.946
2484.8198,-2.9480002
2484.825,-2.947
2484.8298,-2.9450002
2484.835,-2.946
2484.8398,-2.95
2484.845,-2.9540002
2484.8499,-2.9550002
2484.855,-2.9540002
2484.8599,-2.9550002
2484.865,-2.9580002
2484.8699,-2.9620001
2484.875,-2.963
2484.88,-2.9620001
2484.885,-2.96
2484.89,-2.9570003
2484.895,-2.9550002
2484.9,-2.9540002
2484.905,-2.96
2484.91,-2.969
2484.915,-2.973
2484.92,-2.9710002
2484.925,-2.9720001
2484.93,-2.9800003
2484.935,-2.989
2484.94,-2.9880002
2484.9448,-2.979
2484.95,-2.979
2484.9548,-2.992
2484.96,-3.005
2484.9648,-3.0170002
2484.97,-3.0460002
2484.9749,-3.0920002
2484.98,-3.104
2484.9849,-3.0210001
2484.99,-2.8370001
2484.9949,-2.591
2485.0,-2.295
2485.005,-1.9300001
2485.01,-1.5600001
2485.015,-1.3900001
2485.02,-1.616
2485.025,-2.183
2485.03,-2.7740002
2485.035,-3.0760002
2485.04,-3.062
2485.045,-2.9480002
2485.05,-2.9250002
2485.055,-2.9870002
2485.06,-3.0260003
2485.065,-3.0040002
2485.0698,-2.9780002
2485.075,-2.989
2485.0798,-3.009
2485.085,-3.0030003
2485.0898,-2.982
2485.095,-2.9770002
2485.0999,-2.9880002
2485.105,-2.9910002
2485.1099,-2.9780002
2485.115,-2.9680002
2485.1199,-2.97
2485.125,-2.9720001
2485.13,-2.9620001
2485.135,-2.947
2485.14,-2.94
2485.145,-2.9390001
2485.15,-2.933
2485.155,-2.9180002
2485.16,-2.9020002
2485.165,-2.8880002
2485.17,-2.874
2485.175,-2.855
2485.18,-2.832
2485.185,-2.8100002
2485.19,-2.7870002
2485.1948,-2.762
