dt,uV
1589.99,1.6700001
1589.995,1.6850001
1590.0,1.6810001
1590.005,1.669
1590.01,1.6790001
1590.015,1.7240001
1590.02,1.8040001
1590.025,1.955
1590.0299,2.2340002
1590.0349,2.604
1590.0399,2.8560002
1590.0449,2.749
1590.0499,2.2640002
1590.0549,1.6830001
1590.0599,1.353
1590.065,1.3750001
1590.07,1.5580001
1590.075,1.6710001
1590.08,1.6630001
1590.085,1.6320001
1590.09,1.6530001
1590.095,1.6990001
1590.1,1.723
1590.105,1.7270001
1590.11,1.7350001
1590.115,1.7490001
1590.12,1.7530001
1590.125,1.7550001
1590.13,1.7730001
1590.135,1.8030001
1590.14,1.8230001
1590.145,1.8280001
1590.15,1.843
1590.1549,1.8840001
1590.1599,1.9330001
1590.1649,1.96
1590.1699,1.9690001
1590.1749,1.9850001
1590.1799,2.023
1590.1849,2.075
1590.19,2.1260002
1590.195,2.17
1590.2,2.204
1590.205,2.223
1590.21,2.2350001
1590.215,2.279
1590.22,2.394
1590.225,2.5740001
1590.23,2.7570002
1590.235,2.871
1590.24,2.89
1590.245,2.8530002
1590.25,2.8140001
1590.255,2.795
1590.26,2.7700002
1590.265,2.709
1590.27,2.614
1590.275,2.516
1590.2799,2.4450002
1590.2849,2.4
1590.2899,2.364
1590.2949,2.3240001
1590.2999,2.2840002
1590.3049,2.249
1590.3099,2.216
1590.315,2.183
1590.32,2.151
1590.325,2.134
1590.33,2.1390002
1590.335,2.1620002
1590.34,2.1880002
1590.345,2.203
1590.35,2.2080002
1590.355,2.214
1590.36,2.23
1590.365,2.259
1590.37,2.2930002
1590.375,2.318
1590.38,2.3270001
1590.385,2.3230002
1590.39,2.315
1590.395,2.3140001
1590.4,2.321
1590.4049,2.3300002
1590.4099,2.3330002
1590.4149,2.3300002
1590.4199,2.322
1590.4249,2.318
1590.4299,2.318
1590.4349,2.318
1590.44,2.3130002
1590.445,2.302
1590.45,2.2930002
1590.455,2.2870002
1590.46,2.2810001
1590.465,2.266
1590.47,2.239
1590.475,2.203
1590.48,2.174
1590.485,2.157
1590.49,2.1460001
1590.495,2.121
1590.5,2.075
1590.505,2.0240002
1590.51,2.0
1590.515,2.019
1590.52,2.051
1590.525,2.035
1590.5299,1.9240001
1590.5349,1.728
1590.5399,1.5090001
1590.5449,1.3390001
1590.5499,1.248
1590.5549,1.2190001
1590.5599,1.2060001
1590.565,1.171
1590.57,1.103
