dt,uV
216.98999,-545.09503
216.995,-542.676
217.0,-542.676
217.00499,-548.32
217.01,-557.997
217.015,-566.06
217.01999,-574.124
217.025,-581.38104
217.03,-590.25104
217.03499,-598.314
217.04,-605.57104
217.045,-607.991
217.04999,-607.991
217.055,-606.37805
217.06,-606.37805
217.065,-607.184
217.06999,-606.37805
217.075,-603.95905
217.08,-601.54004
217.08499,-600.73303
217.09,-603.15204
217.095,-607.184
217.09999,-612.82904
217.105,-621.69904
217.11,-632.98706
217.11499,-644.276
217.12,-653.953
217.125,-662.01605
217.12999,-670.08
217.135,-678.95
217.14,-687.01306
217.14499,-692.658
217.15,-695.88306
217.155,-698.30206
217.15999,-703.14
217.165,-708.78503
217.17,-713.62305
217.17499,-712.81604
217.18,-703.14
217.185,-687.82
217.19,-670.88605
217.19499,-655.565
217.2,-641.051
217.205,-625.73004
217.20999,-611.216
217.215,-598.314
217.22,-591.057
217.22499,-587.83203
217.23,-584.606
217.235,-579.768
217.23999,-574.93005
217.245,-573.317
217.25,-575.736
217.25499,-580.57404
217.26,-586.21906
217.265,-592.67004
217.26999,-600.73303
217.275,-609.603
217.28,-619.27905
217.28499,-628.95605
217.29,-638.632
217.295,-648.30804
217.29999,-654.75903
217.305,-656.372
217.31,-656.372
217.315,-658.791
217.31999,-666.04803
217.325,-673.30505
217.33,-679.75604
217.33499,-682.17505
217.34,-686.20703
217.345,-692.658
217.34999,-699.91504
217.355,-703.14
217.36,-702.33405
217.36499,-700.721
217.37,-702.33405
217.375,-707.978
217.37999,-712.01
217.385,-713.62305
217.39,-712.81604
217.39499,-712.81604
217.4,-713.62305
217.405,-714.429
217.40999,-712.01
217.415,-707.978
217.42,-703.14
217.42499,-699.10803
217.43,-695.077
217.435,-691.04504
217.44,-683.788
217.44499,-675.72406
217.45,-666.854
217.455,-658.791
217.45999,-651.53406
217.465,-645.083
217.47,-639.43805
217.47499,-631.375
217.48,-620.08606
217.485,-607.991
217.48999,-598.314
217.495,-591.057
217.5,-586.21906
217.50499,-579.768
217.51,-571.705
217.515,-564.447
217.51999,-558.80304
217.525,-553.965
217.53,-548.32
217.53499,-539.45
217.54,-530.58105
217.545,-522.517
217.54999,-516.06604
217.555,-511.22803
217.56,-508.00302
217.565,-504.77704
217.56999,-503.97104
217.575,-503.97104
217.58,-503.97104
217.58499,-500.74603
217.59,-496.71402
217.595,-495.907
217.59999,-499.13303
217.605,-505.584
217.61,-510.42203
217.61499,-511.22803
217.62,-511.22803
217.625,-515.26
217.62999,-523.323
217.635,-532.19305
217.64,-537.838
217.64499,-541.87006
217.65,-544.289
217.655,-546.708
217.65999,-547.51404
217.665,-545.09503
217.67,-542.676
217.67499,-541.06305
217.68,-537.838
217.685,-531.387
217.69,-524.93604
217.69499,-524.93604
217.7,-530.58105
217.705,-533.0
217.70999,-525.742
217.715,-515.26
217.72,-514.45404
217.72499,-524.13
217.73,-530.58105
217.735,-525.742
217.73999,-521.711
217.745,-537.031
217.75,-576.543
217.75499,-633.794
217.76,-707.17206
217.765,-792.645
217.76999,-859.57306
217.775,-849.09
217.78,-731.36304
217.78499,-544.289
217.79,-378.98602
217.795,-299.157
217.79999,-297.544
217.805,-326.57303
217.81,-357.21503
217.815,-390.27502
217.81999,-427.36703
217.825,-455.59003
217.83,-465.26602
217.83499,-465.26602
217.84,-470.10403
217.845,-483.812
217.84999,-492.68204
217.855,-491.87604
217.86,-487.03802
217.86499,-487.03802
217.87,-488.65002
217.875,-487.03802
217.87999,-480.58704
217.885,-474.13602
217.89,-471.717
217.89499,-471.717
217.9,-473.329
217.905,-475.74902
217.90999,-478.97403
217.915,-479.78003
217.92,-480.58704
217.92499,-482.19904
217.93,-486.23102
217.935,-490.26303
217.94,-490.26303
217.94499,-487.84402
217.95,-485.42502
217.955,-484.618
217.95999,-486.23102
217.965,-488.65002
217.97,-492.68204
217.97499,-496.71402
217.98,-500.74603
217.985,-503.97104
217.98999,-509.61502
217.995,-516.06604
218.0,-524.13
218.00499,-533.806
218.01,-542.676
218.015,-549.93304
218.01999,-553.965
218.025,-556.38403
218.03,-559.609
218.03499,-565.254
218.04,-570.898
218.045,-572.51105
218.04999,-568.479
