dt,uV
4287.9897,0.638
4287.995,0.65800005
4288.0,0.68
4288.005,0.693
4288.01,0.684
4288.015,0.65800005
4288.02,0.637
4288.025,0.633
4288.03,0.638
4288.0347,0.634
4288.04,0.62
4288.045,0.606
4288.05,0.605
4288.0547,0.61600006
4288.06,0.62700003
4288.065,0.63100004
4288.07,0.63000005
4288.0747,0.63000005
4288.08,0.628
4288.085,0.61
4288.09,0.577
4288.0947,0.55300003
4288.1,0.56100005
4288.105,0.58000004
4288.11,0.57000005
4288.1147,0.53300005
4288.12,0.51600003
4288.125,0.535
4288.13,0.531
4288.135,0.46600002
4288.14,0.44000003
4288.145,0.62200004
4288.15,1.0150001
4288.155,1.353
4288.1597,1.3230001
4288.165,0.90900004
4288.17,0.43
4288.175,0.21400002
4288.1797,0.28300002
4288.185,0.411
4288.19,0.42400002
4288.195,0.35700002
4288.1997,0.33
4288.205,0.36200002
4288.21,0.384
4288.215,0.36
4288.2197,0.335
4288.225,0.34600002
4288.23,0.37
4288.235,0.367
4288.2397,0.34300002
4288.245,0.33600003
4288.25,0.356
4288.255,0.374
4288.26,0.36800003
4288.265,0.354
4288.27,0.354
4288.275,0.372
4288.28,0.388
4288.2847,0.38900003
4288.29,0.38500002
4288.295,0.38900003
4288.3,0.40500003
4288.3047,0.42400002
4288.31,0.437
4288.315,0.446
4288.32,0.45900002
4288.3247,0.47900003
4288.33,0.499
4288.335,0.509
4288.34,0.50200003
4288.3447,0.48600003
4288.35,0.46800002
4288.355,0.45600003
4288.36,0.448
4288.3647,0.44000003
4288.37,0.42400002
4288.375,0.393
4288.38,0.35200003
4288.385,0.316
4288.39,0.29700002
4288.395,0.291
4288.4,0.28500003
4288.405,0.27
4288.4097,0.256
4288.415,0.256
4288.42,0.273
4288.425,0.29000002
4288.4297,0.29200003
4288.435,0.28
4288.44,0.266
4288.445,0.26200002
4288.4497,0.26500002
4288.455,0.264
4288.46,0.25300002
4288.465,0.23500001
4288.4697,0.21700001
4288.475,0.20400001
4288.48,0.19600001
4288.485,0.194
4288.4897,0.19500001
4288.495,0.19700001
4288.5,0.19700001
4288.505,0.193
4288.51,0.18900001
4288.515,0.18900001
4288.52,0.19600001
4288.525,0.20600002
4288.53,0.21300001
4288.5347,0.215
4288.54,0.21700001
4288.545,0.23300001
4288.55,0.27400002
4288.5547,0.33400002
4288.56,0.38900003
4288.565,0.42000002
4288.57,0.432
4288.5747,0.441
4288.58,0.446
4288.585,0.43
4288.59,0.39600003
4288.5947,0.37500003
4288.6,0.386
4288.605,0.40100002
4288.61,0.381
4288.6147,0.33900002
4288.62,0.321
4288.625,0.33100003
4288.63,0.316
4288.635,0.287
4288.64,0.365
4288.645,0.643
4288.65,0.9990001
4288.655,1.1370001
4288.6597,0.89400005
4288.665,0.441
4288.67,0.123
4288.675,0.102000006
4288.6797,0.24200001
4288.685,0.321
4288.69,0.286
4288.695,0.24000001
4288.6997,0.256
4288.705,0.291
4288.71,0.29000002
4288.715,0.272
4288.7197,0.286
4288.725,0.32500002
4288.73,0.34100002
4288.735,0.319
4288.7397,0.29500002
4288.745,0.29700002
4288.75,0.31100002
4288.755,0.31500003
4288.76,0.31
4288.765,0.31500003
4288.77,0.326
4288.775,0.32500002
4288.78,0.31100002
4288.7847,0.305
4288.79,0.31500003
4288.795,0.328
4288.8,0.32900003
4288.8047,0.33
4288.81,0.34300002
4288.815,0.36100003
4288.82,0.363
4288.8247,0.35000002
4288.83,0.35200003
4288.835,0.38300002
4288.84,0.41400003
4288.8447,0.407
4288.85,0.36400002
4288.855,0.32900003
4288.86,0.33
4288.8647,0.34300002
4288.87,0.328
4288.875,0.28
4288.88,0.23700002
4288.885,0.22500001
4288.89,0.23200001
4288.895,0.22500001
4288.9,0.2
4288.905,0.17600001
4288.9097,0.163
4288.915,0.156
4288.92,0.15200001
4288.925,0.156
4288.9297,0.16600001
4288.935,0.171
4288.94,0.16000001
4288.945,0.14600001
4288.9497,0.14500001
4288.955,0.16000001
4288.96,0.179
4288.965,0.187
4288.9697,0.18200001
4288.975,0.17
4288.98,0.16000001
4288.985,0.163
4288.9897,0.185
4288.995,0.209
4289.0,0.21000001
4289.005,0.18800001
4289.01,0.17400001
4289.015,0.194
4289.02,0.23300001
4289.025,0.24900001
4289.03,0.22600001
4289.0347,0.19500001
4289.04,0.19800001
4289.045,0.23600002
4289.05,0.26900002
4289.0547,0.261
4289.06,0.22500001
4289.065,0.20400001
4289.07,0.223
4289.0747,0.257
4289.08,0.26200002
4289.085,0.22900002
4289.09,0.19000001
4289.0947,0.177
4289.1,0.18100001
4289.105,0.179
4289.11,0.17600001
4289.1147,0.187
4289.12,0.186
4289.125,0.143
4289.13,0.109000005
4289.135,0.22000001
4289.14,0.53400004
4289.145,0.87500006
4289.15,0.9480001
4289.155,0.64500004
4289.1597,0.19000001
4289.165,-0.075
4289.17,-0.033
4289.175,0.13800001
4289.1797,0.21700001
4289.185,0.17
4289.19,0.117000006
4289.195,0.136
4289.1997,0.18300001
4289.205,0.18900001
4289.21,0.158
4289.215,0.13700001
4289.2197,0.141
4289.225,0.147
4289.23,0.13800001
4289.235,0.126
4289.2397,0.11800001
4289.245,0.108
4289.25,0.086
4289.255,0.064
4289.26,0.056
4289.265,0.064
4289.27,0.080000006
4289.275,0.1
4289.28,0.12100001
4289.2847,0.13900001
4289.29,0.15
4289.295,0.16000001
4289.3,0.18200001
4289.3047,0.21800001
4289.31,0.25500003
4289.315,0.279
4289.32,0.28500003
4289.3247,0.28300002
4289.33,0.28300002
4289.335,0.28100002
4289.34,0.272
4289.3447,0.25500003
4289.35,0.24000001
4289.355,0.23200001
4289.36,0.223
4289.3647,0.201
4289.37,0.16100001
4289.375,0.11400001
4289.38,0.074
4289.385,0.044000003
4289.39,0.021000002
4289.395,-0.003
4289.4,-0.026
4289.405,-0.039
4289.4097,-0.041
4289.415,-0.033
4289.42,-0.027
4289.425,-0.027
4289.4297,-0.032
4289.435,-0.033
4289.44,-0.029000001
4289.445,-0.022000002
4289.4497,-0.016
4289.455,-0.014
4289.46,-0.015000001
4289.465,-0.017
4289.4697,-0.017
4289.475,-0.017
4289.48,-0.016
4289.485,-0.015000001
4289.4897,-0.012
4289.495,-0.010000001
4289.5,-0.014
4289.505,-0.026
4289.51,-0.041
4289.515,-0.05
4289.52,-0.051000003
4289.525,-0.051000003
4289.53,-0.055000003
4289.5347,-0.055000003
4289.54,-0.041
4289.545,-0.020000001
4289.55,-0.013
4289.5547,-0.027
4289.56,-0.045
4289.565,-0.052
4289.57,-0.060000002
4289.5747,-0.083000004
4289.58,-0.109000005
4289.585,-0.11100001
4289.59,-0.097
4289.5947,-0.1
4289.6,-0.126
4289.605,-0.143
4289.61,-0.13900001
4289.6147,-0.16100001
4289.62,-0.22000001
4289.625,-0.20300001
4289.63,0.030000001
4289.635,0.42900002
4289.64,0.70100003
4289.645,0.578
4289.65,0.12100001
4289.655,-0.317
4289.6597,-0.45600003
4289.665,-0.33900002
4289.67,-0.21300001
4289.675,-0.21800001
4289.6797,-0.28500003
4289.685,-0.30100003
4289.69,-0.26200002
4289.695,-0.24300002
4289.6997,-0.268
4289.705,-0.296
4289.71,-0.29200003
4289.715,-0.275
4289.7197,-0.27600002
4289.725,-0.28800002
4289.73,-0.289
4289.735,-0.277
4289.7397,-0.27
4289.745,-0.273
4289.75,-0.27800003
4289.755,-0.27400002
4289.76,-0.264
4289.765,-0.25500003
4289.77,-0.246
4289.775,-0.231
4289.78,-0.21000001
4289.7847,-0.18900001
4289.79,-0.172
4289.795,-0.15900001
4289.8,-0.141
4289.8047,-0.115
4289.81,-0.086
4289.815,-0.069000006
4289.82,-0.067
4289.8247,-0.064
4289.83,-0.051000003
4289.835,-0.037
4289.84,-0.040000003
4289.8447,-0.062000003
4289.85,-0.087000005
4289.855,-0.10300001
4289.86,-0.119
4289.8647,-0.14500001
4289.87,-0.17500001
4289.875,-0.19000001
4289.88,-0.192
4289.885,-0.19700001
4289.89,-0.21800001
4289.895,-0.24100001
4289.9,-0.24700001
4289.905,-0.238
4289.9097,-0.231
4289.915,-0.23400001
4289.92,-0.238
4289.925,-0.23500001
4289.9297,-0.23200001
4289.935,-0.23600002
4289.94,-0.245
4289.945,-0.24900001
4289.9497,-0.24900001
4289.955,-0.25800002
4289.96,-0.27800003
4289.965,-0.303
4289.9697,-0.32000002
4289.975,-0.32700002
4289.98,-0.333
4289.985,-0.344
4289.9897,-0.358
4289.995,-0.37100002
4290.0,-0.38000003
4290.005,-0.39000002
4290.01,-0.404
4290.015,-0.42400002
4290.02,-0.43800002
4290.025,-0.432
4290.03,-0.407
4290.0347,-0.381
4290.04,-0.37100002
4290.045,-0.37600002
4290.05,-0.37600002
4290.0547,-0.36900002
4290.06,-0.37300003
4290.065,-0.38900003
4290.07,-0.395
4290.0747,-0.372
4290.08,-0.347
4290.085,-0.35300002
4290.09,-0.37500003
4290.0947,-0.36900002
4290.1,-0.34100002
4290.105,-0.351
4290.11,-0.397
4290.1147,-0.33900002
4290.12,-0.046000004
4290.125,0.374
4290.13,0.597
4290.135,0.39600003
4290.14,-0.087000005
4290.145,-0.47800002
4290.15,-0.54300004
4290.155,-0.39000002
4290.1597,-0.264
4290.165,-0.26500002
4290.17,-0.30800003
4290.175,-0.3
4290.1797,-0.263
4290.185,-0.25300002
4290.19,-0.272
4290.195,-0.275
4290.1997,-0.257
4290.205,-0.24800001
4290.21,-0.26000002
4290.215,-0.26500002
4290.2197,-0.24700001
4290.225,-0.22100002
4290.23,-0.21300001
4290.235,-0.21800001
4290.2397,-0.21800001
4290.245,-0.208
4290.25,-0.19800001
4290.255,-0.19100001
4290.26,-0.178
4290.265,-0.16100001
4290.27,-0.15300001
4290.275,-0.156
4290.28,-0.15200001
4290.2847,-0.128
4290.29,-0.09200001
4290.295,-0.064
4290.3,-0.054
4290.3047,-0.05
4290.31,-0.042000003
4290.315,-0.030000001
4290.32,-0.026
4290.3247,-0.033
4290.33,-0.049000002
4290.335,-0.065000005
4290.34,-0.081
4290.3447,-0.09900001
4290.35,-0.119
4290.355,-0.141
4290.36,-0.162
4290.3647,-0.179
4290.37,-0.194
4290.375,-0.20400001
4290.38,-0.21100001
4290.385,-0.22000001
4290.39,-0.231
4290.395,-0.24000001
4290.4,-0.24200001
4290.405,-0.238
4290.4097,-0.23300001
4290.415,-0.231
4290.42,-0.23200001
4290.425,-0.23400001
4290.4297,-0.23900001
4290.435,-0.24900001
4290.44,-0.26000002
4290.445,-0.264
4290.4497,-0.259
4290.455,-0.256
4290.46,-0.26000002
4290.465,-0.26900002
4290.4697,-0.273
4290.475,-0.27
4290.48,-0.268
4290.485,-0.27400002
4290.4897,-0.28100002
4290.495,-0.282
4290.5,-0.28
4290.505,-0.287
4290.51,-0.29900002
4290.515,-0.29500002
4290.52,-0.254
4290.525,-0.19000001
4290.53,-0.13800001
4290.5347,-0.11800001
4290.54,-0.11800001
4290.545,-0.11800001
4290.55,-0.12200001
4290.5547,-0.135
4290.56,-0.14500001
4290.565,-0.133
4290.57,-0.11400001
4290.5747,-0.12100001
4290.58,-0.149
4290.585,-0.15400001
4290.59,-0.13100001
4290.5947,-0.14
4290.6,-0.20400001
4290.605,-0.20300001
4290.61,0.031000001
4290.6147,0.46300003
4290.62,0.79
4290.625,0.711
4290.63,0.266
4290.635,-0.186
4290.64,-0.335
4290.645,-0.21000001
4290.65,-0.059000004
4290.655,-0.038000003
4290.6597,-0.086
4290.665,-0.087000005
4290.67,-0.041
4290.675,-0.021000002
4290.6797,-0.051000003
4290.685,-0.078
4290.69,-0.071
4290.695,-0.057000004
4290.6997,-0.072000004
4290.705,-0.101
4290.71,-0.112
4290.715,-0.101
4290.7197,-0.095000006
4290.725,-0.106000006
4290.73,-0.116000004
4290.735,-0.11100001
4290.7397,-0.096
4290.745,-0.08400001
4290.75,-0.076000005
4290.755,-0.064
4290.76,-0.046000004
4290.765,-0.027
4290.77,-0.007
4290.775,0.016
4290.78,0.048
4290.7847,0.083000004
4290.79,0.116000004
4290.795,0.142
4290.8,0.162
4290.8047,0.177
4290.81,0.18900001
4290.815,0.19500001
4290.82,0.19500001
4290.8247,0.18800001
4290.83,0.172
4290.835,0.15
4290.84,0.123
4290.8447,0.096
4290.85,0.074
4290.855,0.057000004
4290.86,0.043
4290.8647,0.028
4290.87,0.012
4290.875,-0.002
4290.88,-0.007
4290.885,-0.0050000004
4290.89,0.001
4290.895,0.006
4290.9,0.009000001
4290.905,0.011000001
4290.9097,0.014
4290.915,0.018000001
4290.92,0.023000002
4290.925,0.030000001
4290.9297,0.037
4290.935,0.044000003
4290.94,0.05
4290.945,0.058000002
4290.9497,0.07
4290.955,0.081
4290.96,0.089
4290.965,0.095000006
4290.9697,0.105000004
4290.975,0.124000005
4290.98,0.15
4290.985,0.17600001
4290.9897,0.19100001
4290.995,0.194
4291.0,0.187
4291.005,0.18
4291.01,0.18200001
4291.015,0.19500001
4291.02,0.21300001
4291.025,0.223
4291.03,0.223
4291.0347,0.21900001
4291.04,0.21800001
4291.045,0.21300001
4291.05,0.19700001
4291.0547,0.18400002
4291.06,0.193
4291.065,0.22000001
4291.07,0.23300001
4291.0747,0.22000001
4291.08,0.21100001
4291.085,0.22500001
4291.09,0.231
4291.0947,0.19100001
4291.1,0.171
4291.105,0.31100002
4291.11,0.637
4291.1147,0.94400007
4291.12,0.95400006
4291.125,0.61700004
4291.13,0.186
4291.135,-0.031000001
4291.14,0.024
4291.145,0.162
4291.15,0.202
4291.155,0.15300001
4291.1597,0.123
4291.165,0.157
4291.17,0.19800001
4291.175,0.19900002
4291.1797,0.17600001
4291.185,0.17
4291.19,0.18100001
4291.195,0.18400002
4291.1997,0.171
4291.205,0.15900001
4291.21,0.156
4291.215,0.156
4291.2197,0.156
4291.225,0.158
4291.23,0.162
4291.235,0.16100001
4291.2397,0.157
4291.245,0.162
4291.25,0.178
4291.255,0.19600001
4291.26,0.20700002
4291.265,0.21800001
4291.27,0.24000001
4291.275,0.266
4291.28,0.28300002
4291.2847,0.29200003
4291.29,0.30800003
4291.295,0.33800003
4291.3,0.365
4291.3047,0.37
4291.31,0.35500002
4291.315,0.34500003
4291.32,0.347
4291.3247,0.349
4291.33,0.33100003
4291.335,0.298
4291.34,0.27100003
4291.3447,0.25800002
4291.35,0.24700001
4291.355,0.22700001
4291.36,0.20300001
4291.3647,0.19100001
4291.37,0.193
4291.375,0.19500001
4291.38,0.186
4291.385,0.17300001
4291.39,0.16900001
4291.395,0.17400001
4291.4,0.177
4291.405,0.17300001
4291.4097,0.16600001
4291.415,0.162
4291.42,0.16100001
4291.425,0.16100001
4291.4297,0.16100001
4291.435,0.16100001
4291.44,0.158
4291.445,0.149
4291.4497,0.13900001
4291.455,0.13700001
4291.46,0.14400001
4291.465,0.14600001
4291.4697,0.134
4291.475,0.11400001
4291.48,0.10300001
4291.485,0.10700001
4291.4897,0.117000006
4291.495,0.117000006
4291.5,0.108
4291.505,0.1
4291.51,0.10300001
4291.515,0.120000005
4291.52,0.13900001
4291.525,0.15200001
4291.53,0.15300001
4291.5347,0.149
4291.54,0.143
4291.545,0.135
4291.55,0.11800001
4291.5547,0.09900001
4291.56,0.093
4291.565,0.09900001
4291.57,0.09900001
4291.5747,0.083000004
4291.58,0.074
4291.585,0.086
4291.59,0.085
4291.5947,0.035
4291.6,-0.009000001
4291.605,0.089
4291.61,0.38300002
4291.6147,0.69900006
4291.62,0.75900006
4291.625,0.46400002
4291.63,0.029000001
4291.635,-0.22500001
4291.64,-0.19000001
4291.645,-0.031000001
4291.65,0.044000003
4291.655,0.001
4291.6597,-0.052
4291.665,-0.040000003
4291.67,0.006
4291.675,0.023000002
4291.6797,0.010000001
4291.685,0.003
4291.69,0.015000001
4291.695,0.025
4291.6997,0.022000002
4291.705,0.018000001
4291.71,0.023000002
4291.715,0.033
4291.7197,0.040000003
4291.725,0.048
4291.73,0.060000002
4291.735,0.071
4291.7397,0.075
4291.745,0.074
4291.75,0.079
4291.755,0.093
4291.76,0.11000001
4291.765,0.12100001
4291.77,0.125
4291.775,0.13000001
4291.78,0.14
4291.7847,0.156
4291.79,0.17400001
4291.795,0.193
4291.8,0.21200001
4291.8047,0.22600001
4291.81,0.23200001
4291.815,0.22900002
4291.82,0.22100002
4291.8247,0.215
4291.83,0.21000001
4291.835,0.19900002
4291.84,0.18100001
4291.8447,0.16100001
4291.85,0.15300001
4291.855,0.157
4291.86,0.16000001
4291.8647,0.15100001
4291.87,0.13100001
4291.875,0.11400001
4291.88,0.109000005
4291.885,0.115
4291.89,0.11800001
4291.895,0.113000005
4291.9,0.102000006
4291.905,0.091000006
4291.9097,0.086
4291.915,0.085
4291.92,0.08400001
4291.925,0.079
4291.9297,0.072000004
4291.935,0.067
4291.94,0.065000005
4291.945,0.061000004
4291.9497,0.052
4291.955,0.043
4291.96,0.037
4291.965,0.034
4291.9697,0.029000001
4291.975,0.017
4291.98,0.003
4291.985,-0.003
4291.9897,-0.001
4291.995,-0.001
4292.0,-0.009000001
4292.005,-0.019000001
4292.01,-0.017
4292.015,-0.001
4292.02,0.012
4292.025,0.008
4292.03,-0.009000001
4292.0347,-0.027
4292.04,-0.047000002
4292.045,-0.080000006
4292.05,-0.117000006
4292.0547,-0.132
4292.06,-0.116000004
4292.065,-0.101
4292.07,-0.11400001
4292.0747,-0.135
