dt,uV
2284.99,0.27
2284.9949,0.266
2285.0,0.266
2285.005,0.27800003
2285.01,0.291
2285.015,0.29000002
2285.02,0.28100002
2285.025,0.28100002
2285.03,0.29500002
2285.035,0.314
2285.04,0.32500002
2285.045,0.32700002
2285.05,0.326
2285.055,0.33100003
2285.06,0.34600002
2285.065,0.365
2285.07,0.38200003
2285.075,0.393
2285.0798,0.40300003
2285.085,0.42100003
2285.0898,0.44500002
2285.095,0.469
2285.0999,0.48400003
2285.105,0.48700002
2285.1099,0.48200002
2285.115,0.47500002
2285.1199,0.47000003
2285.125,0.467
2285.13,0.46300003
2285.135,0.45400003
2285.14,0.44200003
2285.145,0.42900002
2285.15,0.41700003
2285.155,0.397
2285.16,0.36800003
2285.165,0.33900002
2285.17,0.32500002
2285.175,0.33100003
2285.18,0.34100002
2285.185,0.337
2285.19,0.32000002
2285.195,0.30200002
2285.2,0.298
2285.2048,0.305
2285.21,0.312
2285.2148,0.316
2285.22,0.31800002
2285.2249,0.32200003
2285.23,0.328
2285.2349,0.33400002
2285.24,0.337
2285.2449,0.33900002
2285.25,0.34
2285.255,0.34
2285.26,0.34100002
2285.265,0.344
2285.27,0.34800002
2285.275,0.351
2285.28,0.35200003
2285.285,0.347
2285.29,0.33600003
2285.295,0.321
2285.3,0.31
2285.305,0.30800003
2285.31,0.31500003
2285.315,0.32900003
2285.32,0.34500003
2285.325,0.35200003
2285.3298,0.34600002
2285.335,0.33200002
2285.3398,0.32500002
2285.345,0.33400002
2285.3499,0.344
2285.355,0.34100002
2285.3599,0.33200002
2285.365,0.33800003
2285.3699,0.35900003
2285.375,0.36600003
2285.38,0.347
2285.385,0.342
2285.39,0.39900002
2285.395,0.504
2285.4,0.572
2285.405,0.52500004
2285.41,0.36200002
2285.415,0.13900001
2285.42,-0.089
2285.425,-0.28100002
2285.43,-0.388
2285.435,-0.36
2285.44,-0.209
2285.445,-0.015000001
2285.45,0.136
2285.4548,0.223
2285.46,0.282
2285.4648,0.33600003
2285.47,0.37500003
2285.4749,0.38300002
2285.48,0.377
2285.4849,0.37800002
2285.49,0.386
2285.4949,0.38900003
2285.5,0.38500002
2285.505,0.38900003
2285.51,0.40500003
2285.515,0.42100003
2285.52,0.42600003
2285.525,0.425
2285.53,0.42900002
2285.535,0.43800002
2285.54,0.44500002
2285.545,0.45200002
2285.55,0.46600002
2285.555,0.48700002
2285.56,0.51000005
2285.565,0.528
2285.57,0.53900003
2285.575,0.545
2285.5798,0.54800004
2285.585,0.55300003
2285.5898,0.563
2285.595,0.57000005
2285.5999,0.56700003
2285.605,0.551
2285.6099,0.535
2285.615,0.528
2285.6199,0.526
2285.625,0.51600003
2285.63,0.49400002
2285.635,0.469
2285.64,0.45200002
2285.645,0.441
2285.65,0.42900002
2285.655,0.41400003
2285.66,0.40100002
2285.665,0.39100003
2285.67,0.384
2285.675,0.37600002
2285.68,0.367
2285.685,0.36200002
2285.69,0.36100003
2285.695,0.36400002
2285.7,0.36800003
2285.7048,0.37300003
2285.71,0.37600002
2285.7148,0.37600002
2285.72,0.372
2285.7249,0.37
2285.73,0.37300003
2285.7349,0.38300002
2285.74,0.39000002
2285.7449,0.38900003
2285.75,0.38000003
2285.755,0.37
2285.76,0.36800003
2285.765,0.37100002
2285.77,0.372
2285.775,0.36
2285.78,0.34100002
2285.785,0.328
2285.79,0.32700002
2285.795,0.328
2285.8,0.324
2285.805,0.31800002
2285.81,0.321
2285.815,0.333
2285.82,0.33600003
2285.825,0.324
2285.8298,0.31100002
2285.835,0.31500003
2285.8398,0.32700002
