dt,uV
2790.99,-2.3100002
2790.9949,-2.42
2791.0,-2.568
2791.005,-2.706
2791.01,-2.8000002
2791.015,-2.854
2791.02,-2.8930001
2791.025,-2.9340003
2791.03,-2.9720001
2791.035,-3.0100002
2791.04,-3.0600002
2791.045,-3.1330001
2791.05,-3.219
2791.055,-3.2970002
2791.06,-3.3590002
2791.065,-3.4140003
2791.0698,-3.4750001
2791.075,-3.5400002
2791.0798,-3.601
2791.085,-3.6520002
2791.0898,-3.696
2791.095,-3.736
2791.0999,-3.765
2791.105,-3.7830002
2791.1099,-3.7990003
2791.115,-3.8230002
2791.1199,-3.8580003
2791.125,-3.8940003
2791.13,-3.9190001
2791.135,-3.9380002
2791.14,-3.9600003
2791.145,-3.9900002
2791.15,-4.0210004
2791.155,-4.046
2791.16,-4.063
2791.165,-4.077
2791.17,-4.0940003
2791.175,-4.1150002
2791.18,-4.1340003
2791.185,-4.1460004
2791.19,-4.1540003
2791.1948,-4.1660004
2791.2,-4.188
2791.2048,-4.2180004
2791.21,-4.249
2791.2148,-4.2720003
2791.22,-4.287
2791.2249,-4.2970004
2791.23,-4.3050003
2791.2349,-4.3100004
2791.24,-4.314
2791.2449,-4.315
2791.25,-4.313
2791.255,-4.3120003
2791.26,-4.314
2791.265,-4.322
2791.27,-4.3320003
2791.275,-4.341
2791.28,-4.348
2791.285,-4.3560004
2791.29,-4.366
2791.295,-4.3760004
2791.3,-4.386
2791.305,-4.4020004
2791.31,-4.4230003
2791.315,-4.4420004
2791.3198,-4.4500003
2791.325,-4.4500003
2791.3298,-4.4560003
2791.335,-4.4760003
2791.3398,-4.504
2791.345,-4.524
2791.3499,-4.5350003
2791.355,-4.544
2791.3599,-4.5610003
2791.365,-4.585
2791.3699,-4.611
2791.375,-4.6340003
2791.38,-4.658
2791.385,-4.6800003
2791.39,-4.7000003
2791.395,-4.716
2791.4,-4.735
2791.405,-4.7570004
2791.41,-4.78
2791.415,-4.796
2791.42,-4.806
2791.425,-4.8120003
2791.43,-4.813
2791.435,-4.8100004
2791.44,-4.8030005
2791.4448,-4.8
2791.45,-4.8050003
2791.4548,-4.8160005
2791.46,-4.8230004
2791.4648,-4.8180003
2791.47,-4.7990003
2791.4749,-4.776
2791.48,-4.7660003
2791.4849,-4.775
2791.49,-4.796
2791.4949,-4.8160005
2791.5,-4.827
2791.505,-4.835
2791.51,-4.8500004
2791.515,-4.875
2791.52,-4.901
2791.525,-4.926
2791.53,-4.9560003
2791.535,-5.0
2791.54,-5.058
2791.545,-5.117
2791.55,-5.17
2791.555,-5.215
2791.56,-5.2590003
2791.565,-5.3040004
2791.5698,-5.3430004
2791.575,-5.3700004
2791.5798,-5.3830004
2791.585,-5.394
