dt,uV
116.99,-0.3
116.994995,-0.29200003
117.0,-0.286
117.005,-0.289
117.009995,-0.29500002
117.015,-0.29700002
117.02,-0.29200003
117.024994,-0.28500003
117.03,-0.27600002
117.034996,-0.26500002
117.04,-0.257
117.045,-0.25800002
117.049995,-0.272
117.055,-0.286
117.06,-0.282
117.064995,-0.263
117.07,-0.24900001
117.075,-0.257
117.079994,-0.279
117.085,-0.294
117.09,-0.29200003
117.09499,-0.284
117.1,-0.28300002
117.104996,-0.287
117.11,-0.286
117.115,-0.28100002
117.119995,-0.277
117.125,-0.27100003
117.13,-0.24100001
117.134995,-0.16900001
117.14,-0.059000004
117.145,0.053000003
117.149994,0.116000004
117.155,0.083000004
117.159996,-0.063
117.165,-0.28800002
117.17,-0.50100005
117.174995,-0.605
117.18,-0.56600004
117.185,-0.43800002
117.189995,-0.31500003
117.195,-0.25500003
117.2,-0.24900001
117.204994,-0.25500003
117.21,-0.24700001
117.215,-0.23
117.21999,-0.22100002
117.225,-0.224
117.229996,-0.23200001
117.235,-0.23600002
117.24,-0.23300001
117.244995,-0.22200002
117.25,-0.21200001
117.255,-0.208
117.259995,-0.215
117.265,-0.223
117.27,-0.224
117.274994,-0.215
117.28,-0.20600002
117.284996,-0.20300001
117.29,-0.20400001
117.295,-0.202
117.299995,-0.19500001
117.305,-0.18900001
117.31,-0.185
117.314995,-0.17600001
117.32,-0.157
117.325,-0.13700001
117.329994,-0.12900001
117.335,-0.13800001
117.34,-0.14600001
117.34499,-0.136
117.35,-0.106000006
117.354996,-0.076000005
117.36,-0.059000004
117.365,-0.053000003
117.369995,-0.043
117.375,-0.023000002
117.38,-0.001
117.384995,0.016
117.39,0.030000001
117.395,0.045
117.399994,0.064
117.405,0.086
117.409996,0.108
117.415,0.128
117.42,0.14
117.424995,0.14500001
117.43,0.147
117.435,0.15400001
117.439995,0.165
117.445,0.16900001
117.45,0.158
117.454994,0.132
117.46,0.101
117.465,0.07
117.46999,0.036000002
117.475,-0.0050000004
117.479996,-0.045
117.485,-0.076000005
117.49,-0.096
117.494995,-0.113000005
117.5,-0.136
117.505,-0.16000001
117.509995,-0.17500001
117.515,-0.177
117.52,-0.17400001
117.524994,-0.17600001
117.53,-0.18400002
117.534996,-0.192
117.54,-0.19500001
117.545,-0.19000001
117.549995,-0.18200001
117.555,-0.178
117.56,-0.178
117.564995,-0.18
117.57,-0.177
117.575,-0.165
117.579994,-0.15300001
117.585,-0.149
117.59,-0.157
117.59499,-0.16800001
117.6,-0.171
117.604996,-0.16600001
117.61,-0.16000001
117.615,-0.157
117.619995,-0.157
117.625,-0.156
117.63,-0.15400001
117.634995,-0.156
117.64,-0.16100001
117.645,-0.165
117.649994,-0.164
117.655,-0.16100001
117.659996,-0.16000001
117.665,-0.164
117.67,-0.17
117.674995,-0.17300001
117.68,-0.17400001
117.685,-0.17400001
117.689995,-0.17400001
117.695,-0.17400001
117.7,-0.17300001
117.704994,-0.17300001
117.71,-0.17300001
117.715,-0.172
117.71999,-0.16800001
117.725,-0.164
117.729996,-0.162
117.735,-0.164
117.74,-0.16900001
117.744995,-0.17
117.75,-0.16700001
117.755,-0.16100001
117.759995,-0.157
117.765,-0.15400001
117.77,-0.15100001
117.774994,-0.15
117.78,-0.15200001
117.784996,-0.156
117.79,-0.157
117.795,-0.15400001
117.799995,-0.15
117.805,-0.149
117.81,-0.15300001
117.814995,-0.158
117.82,-0.158
117.825,-0.15400001
117.829994,-0.149
117.835,-0.147
117.84,-0.14500001
117.84499,-0.143
117.85,-0.14
117.854996,-0.142
117.86,-0.147
117.865,-0.15200001
117.869995,-0.15
117.875,-0.141
117.88,-0.133
117.884995,-0.13100001
117.89,-0.135
117.895,-0.13800001
117.899994,-0.13800001
117.905,-0.13800001
117.909996,-0.14
117.915,-0.14
117.92,-0.136
117.924995,-0.12900001
117.93,-0.125
117.935,-0.123
117.939995,-0.12200001
117.945,-0.120000005
117.95,-0.119
117.954994,-0.120000005
117.96,-0.119
117.965,-0.117000006
117.96999,-0.117000006
117.975,-0.12100001
117.979996,-0.127
117.985,-0.126
117.99,-0.116000004
117.994995,-0.104
118.0,-0.09200001
118.005,-0.079
118.009995,-0.066
118.015,-0.061000004
118.02,-0.072000004
118.024994,-0.09
118.03,-0.097
118.034996,-0.087000005
118.04,-0.076000005
118.045,-0.082
118.049995,-0.10300001
118.055,-0.117000006
118.06,-0.11400001
118.064995,-0.105000004
118.07,-0.10300001
118.075,-0.106000006
118.079994,-0.106000006
118.085,-0.101
118.09,-0.098000005
118.09499,-0.093
118.1,-0.071
118.104996,-0.012
118.11,0.07700001
118.115,0.16100001
118.119995,0.186
118.125,0.112
118.13,-0.063
118.134995,-0.279
118.14,-0.44200003
118.145,-0.48000002
118.149994,-0.397
118.155,-0.264
118.159996,-0.158
118.165,-0.109000005
118.17,-0.096
118.174995,-0.093
118.18,-0.085
118.185,-0.07700001
118.189995,-0.07
118.195,-0.065000005
118.2,-0.061000004
118.204994,-0.063
118.21,-0.067
118.215,-0.071
118.21999,-0.071
118.225,-0.067
118.229996,-0.061000004
118.235,-0.054
118.24,-0.049000002
118.244995,-0.046000004
118.25,-0.045
118.255,-0.041
118.259995,-0.032
118.265,-0.021000002
118.27,-0.013
118.274994,-0.008
118.28,-0.002
118.284996,0.011000001
118.29,0.027
118.295,0.039
118.299995,0.045
118.305,0.048
118.31,0.051000003
118.314995,0.056
