dt,uV
2210.99,0.75000006
2210.9949,0.749
2211.0,0.74700004
2211.005,0.748
2211.01,0.75000006
2211.015,0.749
2211.02,0.748
2211.025,0.748
2211.03,0.75000006
2211.035,0.75200003
2211.04,0.75500005
2211.045,0.762
2211.05,0.771
2211.055,0.77500004
2211.06,0.77000004
2211.065,0.75600004
2211.07,0.74300003
2211.075,0.735
2211.0798,0.72700006
2211.085,0.712
2211.0898,0.689
2211.095,0.67
2211.0999,0.656
2211.105,0.643
2211.1099,0.62200004
2211.115,0.59800005
2211.1199,0.58100003
2211.125,0.57100004
2211.13,0.56
2211.135,0.544
2211.14,0.52900004
2211.145,0.522
2211.15,0.521
2211.155,0.52000004
2211.16,0.514
2211.165,0.508
2211.17,0.50600004
2211.175,0.503
2211.18,0.497
2211.185,0.49
2211.19,0.48800004
2211.195,0.49
2211.2,0.49
2211.2048,0.48400003
2211.21,0.47900003
2211.2148,0.47800002
2211.22,0.47700003
2211.2249,0.47100002
2211.23,0.46100003
2211.2349,0.45600003
2211.24,0.45700002
2211.2449,0.46100003
2211.25,0.45800003
2211.255,0.448
2211.26,0.439
2211.265,0.43600002
2211.27,0.43800002
2211.275,0.441
2211.28,0.441
2211.285,0.437
2211.29,0.43
2211.295,0.42400002
2211.3,0.42200002
2211.305,0.42200002
2211.31,0.42000002
2211.315,0.41500002
2211.32,0.40800002
2211.325,0.4
2211.3298,0.39600003
2211.335,0.39400002
2211.3398,0.393
2211.345,0.38900003
2211.3499,0.384
2211.355,0.377
2211.3599,0.37300003
2211.365,0.37300003
2211.3699,0.37300003
2211.375,0.37
2211.38,0.363
2211.385,0.358
2211.39,0.356
2211.395,0.356
2211.4,0.35500002
2211.405,0.35500002
2211.41,0.35700002
2211.415,0.36
2211.42,0.36100003
2211.425,0.358
2211.43,0.351
2211.435,0.344
2211.44,0.333
2211.445,0.32200003
2211.45,0.317
2211.4548,0.32000002
2211.46,0.323
2211.4648,0.317
2211.47,0.30800003
2211.4749,0.30800003
2211.48,0.312
2211.4849,0.30600002
2211.49,0.31100002
2211.4949,0.39400002
2211.5,0.601
2211.505,0.86700004
2211.51,1.0170001
2211.515,0.91600007
2211.52,0.59900004
2211.525,0.264
2211.53,0.09
2211.535,0.104
2211.54,0.194
2211.545,0.252
2211.55,0.259
2211.555,0.256
2211.56,0.264
2211.565,0.273
2211.57,0.26900002
2211.575,0.26000002
2211.5798,0.259
2211.585,0.26500002
2211.5898,0.26700002
2211.595,0.26500002
2211.5999,0.26200002
2211.605,0.263
2211.6099,0.26000002
2211.615,0.25300002
2211.6199,0.24700001
2211.625,0.24900001
2211.63,0.25500003
2211.635,0.25800002
2211.64,0.257
2211.645,0.254
2211.65,0.25300002
2211.655,0.252
2211.66,0.252
2211.665,0.25100002
2211.67,0.25
2211.675,0.25100002
2211.68,0.252
2211.685,0.256
2211.69,0.261
2211.695,0.26500002
2211.7,0.268
2211.7048,0.272
2211.71,0.27800003
2211.7148,0.287
2211.72,0.296
2211.7249,0.30200002
2211.73,0.30600002
2211.7349,0.312
2211.74,0.32000002
2211.7449,0.32700002
2211.75,0.33100003
2211.755,0.32900003
2211.76,0.32200003
2211.765,0.31
2211.77,0.298
2211.775,0.289
2211.78,0.28
2211.785,0.26900002
2211.79,0.254
2211.795,0.23400001
2211.8,0.21700001
2211.805,0.20600002
2211.81,0.2
2211.815,0.19100001
2211.82,0.179
2211.825,0.16600001
2211.8298,0.157
2211.835,0.15300001
2211.8398,0.15100001
2211.845,0.148
2211.8499,0.142
2211.855,0.135
2211.8599,0.13000001
2211.865,0.128
2211.8699,0.12900001
2211.875,0.13100001
2211.88,0.132
2211.885,0.13000001
2211.89,0.125
2211.895,0.120000005
2211.9,0.116000004
2211.905,0.11400001
2211.91,0.113000005
2211.915,0.11100001
2211.92,0.108
2211.925,0.104
2211.93,0.09900001
2211.935,0.094000004
2211.94,0.09
2211.945,0.085
2211.95,0.080000006
2211.9548,0.076000005
2211.96,0.075
2211.9648,0.07300001
2211.97,0.067
2211.9749,0.059000004
2211.98,0.054
2211.9849,0.055000003
2211.99,0.059000004
2211.9949,0.058000002
2212.0,0.053000003
2212.005,0.045
2212.01,0.040000003
2212.015,0.038000003
2212.02,0.036000002
2212.025,0.034
2212.03,0.032
2212.035,0.032
2212.04,0.031000001
2212.045,0.030000001
2212.05,0.028
2212.055,0.025
2212.06,0.020000001
2212.065,0.016
2212.07,0.014
2212.075,0.015000001
2212.0798,0.012
2212.085,0.0050000004
2212.0898,-0.0050000004
2212.095,-0.010000001
2212.0999,-0.009000001
2212.105,-0.006
2212.1099,-0.006
2212.115,-0.007
2212.1199,-0.0050000004
2212.125,-0.001
2212.13,-0.001
2212.135,-0.008
2212.14,-0.018000001
2212.145,-0.025
2212.15,-0.030000001
2212.155,-0.039
2212.16,-0.048
2212.165,-0.051000003
2212.17,-0.049000002
2212.175,-0.05
2212.18,-0.058000002
2212.185,-0.062000003
2212.19,-0.060000002
2212.195,-0.061000004
2212.2,-0.060000002
2212.2048,-0.010000001
2212.21,0.14400001
2212.2148,0.38000003
2212.22,0.56600004
2212.2249,0.55200005
2212.23,0.316
2212.2349,0.001
2212.24,-0.209
2212.2449,-0.24300002
2212.25,-0.17400001
2212.255,-0.11000001
2212.26,-0.093
2212.265,-0.095000006
2212.27,-0.09200001
2212.275,-0.085
2212.28,-0.08800001
2212.285,-0.095000006
2212.29,-0.094000004
2212.295,-0.087000005
2212.3,-0.086
2212.305,-0.093
2212.31,-0.09900001
2212.315,-0.097
2212.32,-0.093
2212.325,-0.093
2212.3298,-0.097
2212.335,-0.09900001
2212.3398,-0.098000005
2212.345,-0.09900001
2212.3499,-0.1
2212.355,-0.098000005
2212.3599,-0.095000006
2212.365,-0.094000004
2212.3699,-0.096
2212.375,-0.098000005
2212.38,-0.096
2212.385,-0.091000006
2212.39,-0.09
2212.395,-0.094000004
2212.4,-0.096
2212.405,-0.094000004
2212.41,-0.08800001
2212.415,-0.085
2212.42,-0.08400001
2212.425,-0.08400001
2212.43,-0.081
2212.435,-0.076000005
2212.44,-0.07300001
2212.445,-0.07300001
2212.45,-0.075
2212.4548,-0.078
2212.46,-0.079
2212.4648,-0.079
2212.47,-0.078
2212.4749,-0.078
2212.48,-0.083000004
2212.4849,-0.095000006
2212.49,-0.11100001
2212.4949,-0.127
2212.5,-0.14
2212.505,-0.149
2212.51,-0.158
2212.515,-0.16800001
2212.52,-0.178
2212.525,-0.18800001
2212.53,-0.19600001
2212.535,-0.20500001
2212.54,-0.21400002
2212.545,-0.22100002
2212.55,-0.22600001
2212.555,-0.22700001
2212.56,-0.22800002
2212.565,-0.231
2212.57,-0.23600002
2212.575,-0.23900001
2212.5798,-0.23900001
2212.585,-0.23700002
2212.5898,-0.23600002
2212.595,-0.23700002
2212.5999,-0.238
2212.605,-0.23900001
2212.6099,-0.238
2212.615,-0.23700002
2212.6199,-0.238
2212.625,-0.24100001
2212.63,-0.24700001
2212.635,-0.25300002
2212.64,-0.254
2212.645,-0.25100002
2212.65,-0.24800001
2212.655,-0.24800001
2212.66,-0.25100002
2212.665,-0.25300002
2212.67,-0.252
2212.675,-0.254
