dt,uV
1864.99,0.349
1864.995,0.34800002
1865.0,0.33600003
1865.005,0.333
1865.01,0.326
1865.015,0.31800002
1865.0199,0.32700002
1865.0249,0.33200002
1865.0299,0.356
1865.0349,0.351
1865.0399,0.358
1865.0449,0.337
1865.0499,0.349
1865.0549,0.34600002
1865.0599,0.36800003
1865.065,0.35900003
1865.07,0.36400002
1865.075,0.358
1865.08,0.372
1865.085,0.377
1865.09,0.374
1865.095,0.36600003
1865.1,0.35500002
1865.105,0.37
1865.11,0.37500003
1865.115,0.397
1865.12,0.38500002
1865.125,0.38700002
1865.13,0.35900003
1865.135,0.36200002
1865.14,0.34800002
1865.1449,0.36100003
1865.1499,0.347
1865.1549,0.342
1865.1599,0.33400002
1865.1649,0.354
1865.1699,0.386
1865.1749,0.40300003
1865.1799,0.40100002
1865.1849,0.367
1865.19,0.35300002
1865.195,0.337
1865.2,0.356
1865.205,0.34800002
1865.21,0.356
1865.215,0.337
1865.22,0.354
1865.225,0.367
1865.23,0.402
1865.235,0.402
1865.24,0.386
1865.245,0.351
1865.25,0.33400002
1865.255,0.342
1865.26,0.349
1865.265,0.36
1865.2699,0.349
1865.2749,0.363
1865.2799,0.354
1865.2849,0.36100003
1865.2899,0.335
1865.2949,0.34300002
1865.2999,0.34300002
1865.3049,0.36800003
1865.3099,0.354
1865.315,0.342
1865.32,0.32700002
1865.325,0.33800003
1865.33,0.35300002
1865.335,0.354
1865.34,0.35200003
1865.345,0.34100002
1865.35,0.354
1865.355,0.34600002
1865.36,0.354
1865.365,0.33900002
1865.37,0.35700002
1865.375,0.35000002
1865.38,0.354
1865.385,0.328
1865.39,0.33400002
1865.3949,0.342
1865.3999,0.36400002
1865.4049,0.36
1865.4099,0.34300002
1865.4149,0.337
1865.4199,0.342
1865.4249,0.36600003
1865.4299,0.358
1865.4349,0.351
1865.44,0.316
1865.445,0.31500003
1865.45,0.296
1865.455,0.307
1865.46,0.29900002
1865.465,0.32500002
1865.47,0.33600003
1865.475,0.35300002
1865.48,0.33900002
1865.485,0.32700002
1865.49,0.324
1865.495,0.32700002
1865.5,0.33200002
1865.505,0.312
1865.51,0.30800003
1865.515,0.291
1865.5199,0.30100003
1865.5249,0.28300002
1865.5299,0.296
1865.5349,0.3
1865.5399,0.34100002
1865.5449,0.342
1865.5499,0.33600003
1865.5549,0.30900002
1865.5599,0.319
1865.565,0.342
1865.57,0.349
1865.575,0.326
1865.58,0.289
1865.585,0.29200003
1865.59,0.30100003
1865.595,0.32000002
1865.6,0.29500002
1865.605,0.296
1865.61,0.29500002
1865.615,0.324
1865.62,0.303
1865.625,0.28500003
1865.63,0.263
1865.635,0.293
1865.64,0.32200003
1865.6449,0.33600003
1865.6499,0.328
1865.6549,0.321
1865.6599,0.33200002
1865.6649,0.319
1865.6699,0.305
1865.6749,0.28100002
1865.6799,0.31100002
1865.6849,0.32700002
1865.69,0.33600003
1865.695,0.28
1865.7,0.252
1865.705,0.245
1865.71,0.29200003
1865.715,0.30800003
1865.72,0.3
1865.725,0.275
1865.73,0.275
1865.735,0.298
1865.74,0.30200002
1865.745,0.293
1865.75,0.257
1865.755,0.259
1865.76,0.25800002
1865.765,0.284
1865.7699,0.27400002
1865.7749,0.282
1865.7799,0.26900002
1865.7849,0.28
1865.7899,0.26700002
1865.7949,0.264
1865.7999,0.25500003
1865.8049,0.272
1865.8099,0.30100003
1865.815,0.326
1865.82,0.34
1865.825,0.32000002
1865.83,0.30600002
1865.835,0.272
1865.84,0.27
1865.845,0.256
1865.85,0.27600002
1865.855,0.27
1865.86,0.279
1865.865,0.25300002
1865.87,0.246
1865.875,0.23500001
1865.88,0.24800001
1865.885,0.25500003
1865.89,0.259
1865.8949,0.264
1865.8999,0.26700002
1865.9049,0.284
1865.9099,0.273
1865.9149,0.268
1865.9199,0.238
1865.9249,0.24700001
1865.9299,0.24400002
1865.9349,0.263
1865.94,0.24300002
1865.945,0.245
1865.95,0.24200001
1865.955,0.26700002
1865.96,0.27100003
1865.965,0.25800002
1865.97,0.23600002
1865.975,0.23
1865.98,0.256
1865.985,0.266
1865.99,0.26500002
1865.995,0.21800001
1866.0,0.19800001
1866.005,0.17600001
1866.01,0.193
1866.015,0.18300001
1866.0199,0.19800001
1866.0249,0.20300001
1866.0299,0.23900001
1866.0349,0.24300002
1866.0399,0.22900002
1866.0449,0.193
1866.0499,0.172
1866.0549,0.179
1866.0599,0.19000001
1866.065,0.20600002
1866.07,0.19100001
1866.075,0.187
1866.08,0.16000001
1866.085,0.165
1866.09,0.15900001
1866.095,0.19000001
1866.1,0.194
1866.105,0.20500001
1866.11,0.18300001
1866.115,0.18100001
1866.12,0.18100001
1866.125,0.19700001
1866.13,0.202
1866.135,0.18800001
1866.14,0.178
1866.1449,0.163
1866.1499,0.17500001
1866.1549,0.16600001
1866.1599,0.17
1866.1649,0.147
1866.1699,0.16100001
1866.1749,0.162
1866.1799,0.186
1866.1849,0.171
1866.19,0.16700001
1866.195,0.156
1866.2,0.17300001
1866.205,0.178
1866.21,0.15900001
1866.215,0.128
1866.22,0.106000006
1866.225,0.128
1866.23,0.143
1866.235,0.16000001
1866.24,0.136
1866.245,0.14
1866.25,0.133
1866.255,0.155
1866.26,0.141
1866.265,0.142
1866.2699,0.12900001
1866.2749,0.13700001
1866.2799,0.128
1866.2849,0.11800001
1866.2899,0.11100001
1866.2949,0.117000006
1866.2999,0.13900001
1866.3049,0.14
1866.3099,0.147
1866.315,0.132
