dt,uV
2193.99,25.961
2193.9949,25.936
2194.0,25.841002
2194.005,25.740002
2194.01,25.703001
2194.015,25.754002
2194.02,25.825
2194.025,25.847002
2194.03,25.808
2194.035,25.743002
2194.04,25.695002
2194.045,25.673
2194.05,25.686
2194.055,25.727001
2194.06,25.801
2194.065,25.880001
2194.07,25.943
2194.075,25.955002
2194.0798,25.933
2194.085,25.893002
2194.0898,25.866001
2194.095,25.837002
2194.0999,25.803001
2194.105,25.765001
2194.1099,25.753002
2194.115,25.775002
2194.1199,25.807001
2194.125,25.826002
2194.13,25.823002
2194.135,25.821001
2194.14,25.815
2194.145,25.796001
2194.15,25.738
2194.155,25.674002
2194.16,25.634
2194.165,25.656002
2194.17,25.706001
2194.175,25.749
2194.18,25.760002
2194.185,25.776001
2194.19,25.825
2194.195,25.895
2194.2,25.932001
2194.2048,25.889002
2194.21,25.787
2194.2148,25.663002
2194.22,25.561
2194.2249,25.475
2194.23,25.407001
2194.2349,25.332
2194.24,25.248001
2194.2449,25.134
2194.25,25.024002
2194.255,24.947
2194.26,24.924002
2194.265,24.905
2194.27,24.838001
2194.275,24.720001
2194.28,24.609001
2194.285,24.548
2194.29,24.506
2194.295,24.436
2194.3,24.322
2194.305,24.218
2194.31,24.141
2194.315,24.065
2194.32,23.920002
2194.325,23.701
2194.3298,23.445002
2194.335,23.214
2194.3398,23.026001
2194.345,22.894001
2194.3499,22.814001
2194.355,22.759
2194.3599,22.658
2194.365,22.452002
2194.3699,22.176
2194.375,21.917002
2194.38,21.727001
2194.385,21.547
2194.39,21.342001
2194.395,21.163
2194.4,21.118002
2194.405,21.158
2194.41,21.113
2194.415,20.866001
2194.42,20.551
2194.425,20.387001
2194.43,20.431002
2194.435,20.506
2194.44,20.433
2194.445,20.235
2194.45,20.045
2194.4548,19.927
2194.46,19.807001
2194.4648,19.655
2194.47,19.528002
2194.4749,19.508001
2194.48,19.551
2194.4849,19.566
2194.49,19.506
2194.4949,19.427
2194.5,19.366001
2194.505,19.317001
2194.51,19.247002
2194.515,19.168001
2194.52,19.111
2194.525,19.079
2194.53,19.061
2194.535,19.038
2194.54,19.023
2194.545,18.996
2194.55,18.957
2194.555,18.893002
2194.56,18.84
2194.565,18.797
2194.57,18.752
2194.575,18.660002
2194.5798,18.53
2194.585,18.399
2194.5898,18.313002
2194.595,18.277
2194.5999,18.251001
2194.605,18.201
2194.6099,18.127
2194.615,18.103
2194.6199,18.193
2194.625,18.409
2194.63,18.626001
2194.635,18.693
2194.64,18.522001
2194.645,18.211
2194.65,17.939001
2194.655,17.857
2194.66,17.953001
2194.665,18.125
2194.67,18.275002
2194.675,18.394001
2194.68,18.529001
2194.685,18.709002
2194.69,18.918001
2194.695,19.096
2194.7,19.216002
2194.7048,19.265001
2194.71,19.277
2194.7148,19.263
2194.72,19.245
2194.7249,19.212002
2194.73,19.181002
2194.7349,19.159
2194.74,19.17
2194.7449,19.208
2194.75,19.26
2194.755,19.304
2194.76,19.333
2194.765,19.371
2194.77,19.437
2194.775,19.543001
2194.78,19.654001
2194.785,19.743
2194.79,19.791
2194.795,19.84
2194.8,19.915
2194.805,20.027
2194.81,20.123001
2194.815,20.17
2194.82,20.173
2194.825,20.187
2194.8298,20.242
2194.835,20.321001
2194.8398,20.385
2194.845,20.423
2194.8499,20.470001
2194.855,20.543001
2194.8599,20.636002
2194.865,20.706001
2194.8699,20.758001
2194.875,20.800001
2194.88,20.855001
2194.885,20.895
