dt,uV
1693.99,1.491
1693.995,1.4710001
1694.0,1.445
1694.005,1.4260001
1694.01,1.409
1694.015,1.3840001
1694.02,1.353
1694.0249,1.3230001
1694.0299,1.2950001
1694.0349,1.2600001
1694.0399,1.215
1694.0449,1.169
1694.0499,1.13
1694.0549,1.0960001
1694.0599,1.0550001
1694.065,1.006
1694.07,0.957
1694.075,0.91600007
1694.08,0.883
1694.085,0.85200006
1694.09,0.82000005
1694.095,0.78800005
1694.1,0.76100004
1694.105,0.73800004
1694.11,0.717
1694.115,0.698
1694.12,0.68
1694.125,0.66400003
1694.13,0.648
1694.135,0.63100004
1694.14,0.615
1694.145,0.6
1694.1499,0.58900005
1694.1549,0.583
1694.1599,0.57600003
1694.1649,0.56700003
1694.1699,0.554
1694.1749,0.54200006
1694.1799,0.536
1694.1849,0.536
1694.19,0.541
1694.195,0.545
1694.2,0.55
1694.205,0.56
1694.21,0.57900006
1694.215,0.60700005
1694.22,0.638
1694.225,0.66800004
1694.23,0.69900006
1694.235,0.735
1694.24,0.776
1694.245,0.81600004
1694.25,0.85200006
1694.255,0.88900006
1694.26,0.933
1694.265,0.98300004
1694.27,1.0270001
1694.2749,1.0550001
1694.2799,1.072
1694.2849,1.088
1694.2899,1.1140001
1694.2949,1.146
1694.2999,1.176
1694.3049,1.199
1694.3099,1.2140001
1694.315,1.2260001
1694.32,1.2370001
1694.325,1.245
1694.33,1.25
1694.335,1.25
1694.34,1.2440001
1694.345,1.2340001
1694.35,1.2260001
1694.355,1.222
1694.36,1.2240001
1694.365,1.2270001
1694.37,1.228
1694.375,1.2310001
1694.38,1.2370001
1694.385,1.2470001
1694.39,1.258
1694.395,1.273
1694.3999,1.294
1694.4049,1.32
1694.4099,1.3440001
1694.4149,1.3590001
1694.4199,1.3740001
1694.4249,1.3970001
1694.4299,1.4300001
1694.4349,1.4610001
1694.44,1.485
1694.445,1.5050001
1694.45,1.5250001
1694.455,1.544
1694.46,1.5550001
1694.465,1.5660001
1694.47,1.5860001
1694.475,1.6190001
1694.48,1.6480001
1694.485,1.6620001
1694.49,1.667
1694.495,1.674
1694.5,1.6840001
1694.505,1.6930001
1694.51,1.702
1694.515,1.72
1694.52,1.741
1694.5249,1.7500001
1694.5299,1.7490001
1694.5349,1.7780001
1694.5399,1.8870001
1694.5449,2.0740001
1694.5499,2.282
1694.5549,2.4420002
1694.5599,2.5330002
1694.565,2.5830002
1694.57,2.63
1694.575,2.6820002
1694.58,2.7280002
1694.585,2.755
1694.59,2.7730002
1694.595,2.799
1694.6,2.841
1694.605,2.884
1694.61,2.9120002
1694.615,2.926
1694.62,2.9440002
1694.625,2.9710002
1694.63,2.9880002
1694.635,2.999
1694.64,3.0630002
1694.645,3.2370002
1694.6499,3.4680002
1694.6549,3.5830002
1694.6599,3.4340003
1694.6649,3.0660002
1694.6699,2.697
1694.6749,2.5180001
1694.6799,2.546
1694.6849,2.657
1694.69,2.7450001
1694.695,2.7970002
1694.7,2.8430002
1694.705,2.884
1694.71,2.8990002
1694.715,2.891
1694.72,2.887
1694.725,2.897
1694.73,2.9080002
1694.735,2.907
1694.74,2.9020002
1694.745,2.9060001
1694.75,2.9180002
1694.755,2.926
1694.76,2.927
1694.765,2.9310002
1694.77,2.943
1694.7749,2.959
1694.7799,2.973
1694.7849,2.9870002
1694.7899,3.0030003
1694.7949,3.0200002
1694.7999,3.0360003
1694.8049,3.052
1694.8099,3.0700002
1694.815,3.091
1694.82,3.1120002
1694.825,3.1290002
1694.83,3.144
1694.835,3.1550002
1694.84,3.164
1694.845,3.1780002
1694.85,3.196
1694.855,3.2140002
1694.86,3.2240002
1694.865,3.2220001
1694.87,3.2170002
1694.875,3.2150002
1694.88,3.2150002
1694.885,3.2140002
1694.89,3.2110002
1694.895,3.2070003
1694.8999,3.203
1694.9049,3.1980002
1694.9099,3.193
1694.9149,3.1890001
1694.9199,3.187
1694.9249,3.183
1694.9299,3.176
1694.9349,3.17
1694.94,3.1690001
1694.945,3.17
1694.95,3.1660001
1694.955,3.154
1694.96,3.14
1694.965,3.127
1694.97,3.1160002
1694.975,3.107
1694.98,3.1020002
1694.985,3.104
1694.99,3.107
1694.995,3.1060002
1695.0,3.0960002
1695.005,3.0860002
1695.01,3.081
1695.015,3.0820003
1695.02,3.0830002
1695.0249,3.0800002
1695.0299,3.0760002
1695.0349,3.0730002
1695.0399,3.0730002
1695.0449,3.0730002
1695.0499,3.0730002
1695.0549,3.072
1695.0599,3.072
1695.065,3.072
1695.07,3.072
1695.075,3.071
1695.08,3.0730002
1695.085,3.0760002
1695.09,3.0770001
1695.095,3.072
1695.1,3.062
1695.105,3.0530002
1695.11,3.048
1695.115,3.0460002
1695.12,3.0440001
1695.125,3.0370002
1695.13,3.0260003
1695.135,3.015
1695.14,3.0070002
1695.145,3.0010002
1695.1499,2.996
1695.1549,2.9950001
1695.1599,2.999
1695.1649,3.005
1695.1699,3.0110002
1695.1749,3.0140002
1695.1799,3.015
1695.1849,3.016
1695.19,3.0170002
1695.195,3.015
1695.2,3.005
1695.205,2.9850001
1695.21,2.9610002
1695.215,2.936
1695.22,2.91
1695.225,2.8830001
1695.23,2.8600001
1695.235,2.845
1695.24,2.8390002
1695.245,2.8300002
1695.25,2.811
1695.255,2.785
1695.26,2.762
1695.265,2.7480001
1695.27,2.733
1695.2749,2.716
1695.2799,2.7020001
1695.2849,2.697
1695.2899,2.6940002
1695.2949,2.686
1695.2999,2.6790001
1695.3049,2.6880002
1695.3099,2.71
1695.315,2.7270002
1695.32,2.733
1695.325,2.739
1695.33,2.7500002
1695.335,2.756
1695.34,2.772
1695.345,2.868
1695.35,3.0930002
1695.355,3.3690002
1695.36,3.4980001
1695.365,3.3330002
1695.37,2.9450002
1695.375,2.5730002
1695.38,2.4120002
1695.385,2.456
1695.39,2.569
1695.395,2.651
1695.3999,2.7
1695.4049,2.7440002
1695.4099,2.7810001
1695.4149,2.786
1695.4199,2.769
1695.4249,2.759
1695.4299,2.765
1695.4349,2.7670002
1695.44,2.749
1695.445,2.7250001
1695.45,2.7110002
1695.455,2.703
1695.46,2.6850002
1695.465,2.66
1695.47,2.647
1695.475,2.6560001
1695.48,2.6780002
1695.485,2.6990001
1695.49,2.7180002
1695.495,2.7450001
1695.5,2.7770002
1695.505,2.8000002
1695.51,2.8100002
1695.515,2.8230002
1695.52,2.8600001
1695.5249,2.9210002
1695.5299,2.9810002
1695.5349,3.015
1695.5399,3.0260003
1695.5449,3.0270002
1695.5499,3.0270002
1695.5549,3.022
1695.5599,3.0110002
1695.565,2.999
1695.57,3.0010002
1695.575,3.015
1695.58,3.0330002
1695.585,3.0470002
1695.59,3.0560002
1695.595,3.0660002
1695.6,3.0790002
1695.605,3.0920002
1695.61,3.1030002
1695.615,3.1120002
1695.62,3.121
1695.625,3.134
1695.63,3.1520002
1695.635,3.1720002
1695.64,3.1890001
1695.645,3.1990001
1695.6499,3.2
1695.6549,3.1970003
1695.6599,3.196
1695.6649,3.2
1695.6699,3.209
1695.6749,3.2180002
1695.6799,3.2250001
1695.6849,3.2280002
1695.69,3.2300003
1695.695,3.233
1695.7,3.2380002
1695.705,3.2430003
1695.71,3.2500002
1695.715,3.2610002
1695.72,3.2760003
1695.725,3.2860003
1695.73,3.2870002
1695.735,3.279
1695.74,3.2710001
1695.745,3.265
1695.75,3.2570002
1695.755,3.2380002
1695.76,3.203
1695.765,3.1610003
1695.77,3.1190002
1695.7749,3.0830002
1695.7799,3.0530002
1695.7849,3.029
1695.7899,3.0070002
1695.7949,2.9850001
1695.7999,2.956
1695.8049,2.923
1695.8099,2.8920002
1695.815,2.8720002
1695.82,2.8620002
1695.825,2.8520002
1695.83,2.834
1695.835,2.8100002
1695.84,2.788
1695.845,2.7700002
1695.85,2.7540002
1695.855,2.7350001
1695.86,2.7150002
1695.865,2.6990001
1695.87,2.69
1695.875,2.68
1695.88,2.667
1695.885,2.65
1695.89,2.638
1695.895,2.6360002
1695.8999,2.6450002
1695.9049,2.66
1695.9099,2.673
1695.9149,2.68
1695.9199,2.6810002
1695.9249,2.684
1695.9299,2.693
1695.9349,2.7120001
1695.94,2.7350001
1695.945,2.756
1695.95,2.7700002
1695.955,2.7800002
1695.96,2.7910001
1695.965,2.8130002
1695.97,2.845
1695.975,2.877
1695.98,2.894
1695.985,2.8960001
1695.99,2.894
1695.995,2.8980002
1696.0,2.9080002
1696.005,2.917
1696.01,2.9250002
1696.015,2.9350002
1696.02,2.947
1696.0249,2.9550002
1696.0299,2.96
1696.0349,2.969
1696.0399,2.9840002
1696.0449,2.992
1696.0499,2.9910002
1696.0549,2.9940002
1696.0599,3.009
1696.065,3.019
1696.07,3.016
1696.075,3.0540001
1696.08,3.21
1696.085,3.469
1696.09,3.6640003
1696.095,3.6020002
1696.1,3.2670002
1696.105,2.858
1696.11,2.615
1696.115,2.6120002
1696.12,2.7370002
1696.125,2.851
1696.13,2.9120002
1696.135,2.9510002
1696.14,2.9870002
1696.145,3.006
1696.1499,3.002
1696.1549,2.9970002
1696.1599,3.0110002
1696.1649,3.0330002
1696.1699,3.042
1696.1749,3.038
1696.1799,3.038
1696.1849,3.0490003
1696.19,3.0590003
1696.195,3.062
1696.2,3.062
1696.205,3.0690002
1696.21,3.0820003
1696.215,3.095
1696.22,3.101
1696.225,3.1050003
1696.23,3.1100001
1696.235,3.1150002
1696.24,3.1160002
1696.245,3.1130002
1696.25,3.1090002
1696.255,3.107
