dt,uV
2727.99,-2.062
2727.9949,-2.0370002
2728.0,-2.036
2728.005,-2.051
2728.01,-2.0440001
2728.015,-1.991
2728.02,-1.914
2728.025,-1.8290001
2728.03,-1.7190001
2728.035,-1.57
2728.04,-1.4480001
2728.045,-1.473
2728.05,-1.6960001
2728.055,-2.0170002
2728.06,-2.2670002
2728.065,-2.352
2728.0698,-2.3200002
2728.075,-2.2670002
2728.0798,-2.2310002
2728.085,-2.19
2728.0898,-2.131
2728.095,-2.081
2728.0999,-2.065
2728.105,-2.072
2728.1099,-2.071
2728.115,-2.0540001
2728.1199,-2.038
2728.125,-2.036
2728.13,-2.0400002
2728.135,-2.045
2728.14,-2.056
2728.145,-2.0730002
2728.15,-2.0830002
2728.155,-2.0760002
2728.16,-2.0670002
2728.165,-2.0760002
2728.17,-2.1030002
2728.175,-2.115
2728.18,-2.0860002
2728.185,-2.0270002
2728.19,-1.9740001
2728.1948,-1.945
2728.2,-1.932
2728.2048,-1.9190001
2728.21,-1.9030001
2728.2148,-1.889
2728.22,-1.8740001
2728.2249,-1.8540001
2728.23,-1.83
2728.2349,-1.8100001
2728.24,-1.7910001
2728.2449,-1.771
2728.25,-1.7450001
2728.255,-1.7210001
2728.26,-1.7010001
2728.265,-1.682
2728.27,-1.6580001
2728.275,-1.626
2728.28,-1.5870001
2728.285,-1.544
2728.29,-1.4990001
2728.295,-1.4590001
2728.3,-1.4260001
2728.305,-1.4020001
2728.31,-1.3820001
2728.315,-1.363
2728.3198,-1.343
2728.325,-1.3240001
2728.3298,-1.309
2728.335,-1.302
2728.3398,-1.3030001
2728.345,-1.3030001
2728.3499,-1.299
2728.355,-1.299
2728.3599,-1.3110001
2728.365,-1.3290001
2728.3699,-1.34
2728.375,-1.3440001
2728.38,-1.3540001
2728.385,-1.381
2728.39,-1.4100001
2728.395,-1.422
2728.4,-1.4180001
2728.405,-1.4210001
2728.41,-1.442
2728.415,-1.468
2728.42,-1.475
2728.425,-1.468
2728.43,-1.462
2728.435,-1.468
2728.44,-1.468
2728.4448,-1.45
2728.45,-1.417
2728.4548,-1.389
2728.46,-1.3790001
2728.4648,-1.3770001
2728.47,-1.366
2728.4749,-1.3390001
2728.48,-1.3050001
2728.4849,-1.2830001
2728.49,-1.2800001
2728.4949,-1.2830001
2728.5,-1.276
2728.505,-1.2520001
2728.51,-1.2310001
2728.515,-1.228
2728.52,-1.243
2728.525,-1.258
2728.53,-1.2590001
2728.535,-1.2490001
2728.54,-1.238
